s1,s2,s3,n_graphs,exact,reach_1,reach_2,reach_3,cut_12,cut_13,cut_23,pred_positive_rate
6,6,34,200,0.0,0.8427,0.847,0.9982,0.3586,0.3016,0.3225,0.8621
6,7,33,200,0.0,0.8443,0.8793,0.9932,0.3767,0.373,0.3278,0.8357
6,8,32,200,0.0,0.883,0.8861,0.9971,0.4169,0.3897,0.2539,0.8429
6,9,31,200,0.0,0.8997,0.9031,0.9868,0.519,0.5118,0.251,0.8068
6,10,30,200,0.0,0.886,0.9432,0.9784,0.583,0.658,0.2176,0.7804
6,11,29,200,0.0,0.947,0.949,0.982,0.7606,0.9185,0.188,0.7345
6,12,28,200,0.0,1.0,0.9888,0.9508,0.7731,0.9779,0.2144,0.7057
6,13,27,200,0.0,1.0,0.9908,0.9732,0.8418,0.9871,0.1536,0.7263
6,14,26,200,0.0,0.9973,0.9873,0.9746,0.8439,0.9798,0.1524,0.7272
6,15,25,200,0.0,1.0,0.9911,0.9772,0.8747,0.9802,0.1329,0.7322
6,16,24,200,0.0,0.9983,0.9831,0.9828,0.8613,0.9824,0.1571,0.7247
6,17,23,200,0.0,0.9983,0.9812,0.9842,0.8959,0.9641,0.136,0.7314
6,18,22,200,0.0,1.0,0.9944,0.9885,0.9243,0.9648,0.1087,0.7413
6,19,21,200,0.0,0.9993,0.9858,0.9852,0.9261,0.9511,0.1235,0.7351
6,20,20,200,0.0,0.999,0.9876,0.9857,0.9408,0.9371,0.1368,0.7305
7,7,32,200,0.0,0.9186,0.9236,0.9981,0.482,0.3603,0.3497,0.8233
7,8,31,200,0.0,0.9388,0.9266,0.9926,0.466,0.4058,0.3413,0.8057
7,9,30,200,0.0,0.931,0.935,0.9787,0.4752,0.5204,0.3453,0.7679
7,10,29,200,0.0,0.9421,0.9347,0.98,0.5979,0.7508,0.2909,0.725
7,11,28,200,0.0,0.9564,0.9602,0.9741,0.6753,0.9283,0.3051,0.6779
7,12,27,200,0.0,1.0,0.9829,0.9659,0.7376,0.9866,0.2583,0.6737
7,13,26,200,0.0,1.0,0.9917,0.9723,0.8318,0.9834,0.1661,0.6971
7,14,25,200,0.0,1.0,0.992,0.9738,0.7909,0.9801,0.2248,0.6822
7,15,24,200,0.0,1.0,0.9874,0.9792,0.8315,0.9773,0.1919,0.6903
7,16,23,200,0.0,1.0,0.991,0.9831,0.8519,0.9716,0.1887,0.6913
7,17,22,200,0.0,1.0,0.9878,0.9847,0.8548,0.9567,0.1848,0.6944
7,18,21,200,0.0,1.0,0.9814,0.9845,0.8674,0.9388,0.2106,0.6853
7,19,20,200,0.0,1.0,0.9856,0.9824,0.9057,0.908,0.2184,0.6821
8,8,30,200,0.0,0.9277,0.9287,0.9854,0.4494,0.3847,0.338,0.7991
8,9,29,200,0.0,0.9325,0.9513,0.9855,0.5018,0.4661,0.3357,0.7718
8,10,28,200,0.0,0.9152,0.9683,0.9888,0.6318,0.6247,0.2842,0.7372
8,11,27,200,0.0,0.9582,0.9714,0.9686,0.6631,0.9118,0.2823,0.6665
8,12,26,200,0.0,0.9989,0.986,0.9671,0.6891,0.9884,0.3125,0.64
8,13,25,200,0.0,1.0,0.9801,0.9754,0.7312,0.9894,0.275,0.6482
8,14,24,200,0.0,1.0,0.979,0.9736,0.6943,0.9758,0.3251,0.6375
8,15,23,200,0.0,1.0,0.9819,0.9865,0.7923,0.9801,0.24,0.6564
8,16,22,200,0.0,1.0,0.9719,0.9819,0.7993,0.9614,0.2669,0.6474
8,17,21,200,0.0,0.9989,0.9746,0.9845,0.8332,0.9353,0.2716,0.6464
8,18,20,200,0.0,1.0,0.9874,0.9871,0.8994,0.9243,0.1951,0.6673
8,19,19,200,0.0,1.0,0.9828,0.9875,0.8981,0.8985,0.2225,0.6612
9,9,28,200,0.0,0.945,0.9376,0.9739,0.5025,0.4315,0.5232,0.7208
9,10,27,200,0.0,0.9329,0.9637,0.9791,0.6014,0.6384,0.4093,0.687
9,11,26,200,0.0,0.9567,0.9714,0.9743,0.5893,0.8405,0.4337,0.6309
9,12,25,200,0.0,1.0,0.9819,0.9657,0.5696,0.9839,0.4347,0.5985
9,13,24,200,0.0,0.9993,0.9821,0.9757,0.6276,0.9813,0.3907,0.6073
9,14,23,200,0.0,0.9993,0.9843,0.9759,0.6762,0.9695,0.3637,0.612
9,15,22,200,0.0,1.0,0.9778,0.9748,0.6835,0.9496,0.3896,0.6058
9,16,21,200,0.0,1.0,0.965,0.9831,0.7605,0.9402,0.3223,0.6189
9,17,20,200,0.0,1.0,0.9795,0.9827,0.802,0.9028,0.3344,0.6172
9,18,19,200,0.0,0.9988,0.9776,0.9795,0.8319,0.8715,0.3458,0.6134
10,10,26,200,0.0,0.9511,0.9526,0.9787,0.5,0.5851,0.5893,0.6535
10,11,25,200,0.0,0.9374,0.975,0.9639,0.477,0.8204,0.6074,0.5845
10,12,24,200,0.0,0.992,0.9861,0.9792,0.5139,0.983,0.5135,0.5723
10,13,23,200,0.0,0.9869,0.9782,0.9803,0.4729,0.9712,0.5736,0.5618
10,14,22,200,0.0,0.9858,0.9751,0.979,0.5296,0.958,0.5439,0.5651
10,15,21,200,0.0,0.988,0.9658,0.9835,0.6383,0.9421,0.4629,0.5775
10,16,20,200,0.0,0.9941,0.9577,0.9807,0.6617,0.9118,0.4925,0.5701
10,17,19,200,0.0,0.987,0.9664,0.9812,0.7656,0.8644,0.4128,0.5878
10,18,18,200,0.0,0.9864,0.9671,0.9732,0.7872,0.7861,0.5154,0.5653
11,11,24,200,0.0,0.9692,0.9545,0.9721,0.3813,0.8146,0.7775,0.5479
11,12,23,200,0.0,0.9779,0.9717,0.9814,0.3033,0.9658,0.7663,0.5239
11,13,22,200,0.0,0.9845,0.9704,0.9801,0.3559,0.9576,0.7419,0.525
11,14,21,200,0.0,0.9788,0.956,0.9757,0.46,0.939,0.6773,0.5301
11,15,20,200,0.0,0.9833,0.9562,0.9814,0.5255,0.9238,0.6647,0.5289
11,16,19,200,0.0,0.9782,0.9584,0.975,0.6526,0.8647,0.6123,0.5348
11,17,18,200,0.0,0.9858,0.9685,0.9718,0.7426,0.8304,0.5811,0.5364
12,12,22,200,0.0,0.9799,0.9759,0.9831,0.1812,0.95,0.9465,0.4957
12,13,21,200,0.0,0.974,0.9669,0.9828,0.2652,0.9403,0.9028,0.4965
12,14,20,200,0.0,0.9763,0.9671,0.9793,0.3833,0.9163,0.8774,0.491
12,15,19,200,0.0,0.9697,0.9485,0.982,0.4865,0.8962,0.8418,0.4874
12,16,18,200,0.0,0.9708,0.9429,0.9679,0.6156,0.8299,0.7938,0.4898
12,17,17,200,0.0,0.978,0.9651,0.9631,0.776,0.7611,0.7554,0.4867
13,13,20,200,0.0,0.9644,0.9673,0.9845,0.3557,0.9114,0.9166,0.4862
13,14,19,200,0.0,0.9737,0.9632,0.9819,0.4804,0.8821,0.8627,0.4865
13,15,18,200,0.0,0.9637,0.954,0.9601,0.572,0.8472,0.8294,0.4825
13,16,17,200,0.0,0.9678,0.9495,0.9684,0.6763,0.7852,0.8044,0.4841
14,14,18,200,0.0,0.956,0.9608,0.9582,0.5513,0.853,0.8593,0.4768
14,15,17,200,0.0,0.9564,0.9562,0.9646,0.6359,0.8309,0.8287,0.4745
14,16,16,200,0.0,0.9616,0.9577,0.9527,0.7569,0.7391,0.8099,0.4738
15,15,16,200,0.0,0.9527,0.9536,0.9434,0.7581,0.793,0.8104,0.4593
