split_a,mode,metric,distance,value,n_pairs
6,random,reach_long_by_dist,18,0.9988,80
6,random,reach_long_by_dist,19,0.9989,80
6,random,reach_long_by_dist,20,0.9988,40
6,random,exact,,0.545,
6,random,reach_long,,0.9992,
6,random,reach_short,,1.0,
6,random,cut,,0.5604,
6,random,pred_positive_rate,,0.8723,
7,random,reach_long_by_dist,1,1.0,78
7,random,reach_long_by_dist,2,1.0,78
7,random,reach_long_by_dist,3,1.0,78
7,random,reach_long_by_dist,4,1.0,78
7,random,reach_long_by_dist,5,0.9996,78
7,random,reach_long_by_dist,6,0.9992,78
7,random,reach_long_by_dist,7,0.999,78
7,random,reach_long_by_dist,8,0.9983,78
7,random,reach_long_by_dist,9,0.9986,78
7,random,reach_long_by_dist,10,0.9983,78
7,random,reach_long_by_dist,11,0.9982,78
7,random,reach_long_by_dist,12,0.9981,78
7,random,reach_long_by_dist,13,0.9983,78
7,random,reach_long_by_dist,14,0.9981,78
7,random,reach_long_by_dist,15,0.9981,78
7,random,reach_long_by_dist,16,0.9979,78
7,random,reach_long_by_dist,17,0.9981,78
7,random,reach_long_by_dist,18,0.9978,78
7,random,reach_long_by_dist,19,0.9979,78
7,random,exact,,0.125,
7,random,reach_long,,0.9987,
7,random,reach_short,,0.969,
7,random,cut,,0.3681,
7,random,pred_positive_rate,,0.9035,
8,random,reach_long_by_dist,1,1.0,76
8,random,reach_long_by_dist,2,1.0,76
8,random,reach_long_by_dist,3,1.0,76
8,random,reach_long_by_dist,4,1.0,76
8,random,reach_long_by_dist,5,0.9996,76
8,random,reach_long_by_dist,6,0.9995,76
8,random,reach_long_by_dist,7,0.9993,76
8,random,reach_long_by_dist,8,0.9992,76
8,random,reach_long_by_dist,9,0.9993,76
8,random,reach_long_by_dist,10,0.9989,76
8,random,reach_long_by_dist,11,0.9987,76
8,random,reach_long_by_dist,12,0.9987,76
8,random,reach_long_by_dist,13,0.9987,76
8,random,reach_long_by_dist,14,0.9988,76
8,random,reach_long_by_dist,15,0.9987,76
8,random,reach_long_by_dist,16,0.9988,76
8,random,reach_long_by_dist,17,0.9988,76
8,random,reach_long_by_dist,18,0.9988,76
8,random,reach_long_by_dist,19,0.9984,38
8,random,exact,,0.065,
8,random,reach_long,,0.9992,
8,random,reach_short,,0.9859,
8,random,cut,,0.1137,
8,random,pred_positive_rate,,0.9664,
9,random,reach_long_by_dist,1,1.0,74
9,random,reach_long_by_dist,2,1.0,74
9,random,reach_long_by_dist,3,1.0,74
9,random,reach_long_by_dist,4,1.0,74
9,random,reach_long_by_dist,5,0.9995,74
9,random,reach_long_by_dist,6,0.9992,74
9,random,reach_long_by_dist,7,0.9991,74
9,random,reach_long_by_dist,8,0.9986,74
9,random,reach_long_by_dist,9,0.9985,74
9,random,reach_long_by_dist,10,0.9986,74
9,random,reach_long_by_dist,11,0.9986,74
9,random,reach_long_by_dist,12,0.9985,74
9,random,reach_long_by_dist,13,0.9984,74
9,random,reach_long_by_dist,14,0.9985,74
9,random,reach_long_by_dist,15,0.9985,74
9,random,reach_long_by_dist,16,0.9984,74
9,random,reach_long_by_dist,17,0.9986,74
9,random,reach_long_by_dist,18,0.9988,74
9,random,exact,,0.0,
9,random,reach_long,,0.999,
9,random,reach_short,,0.9903,
9,random,cut,,0.0703,
9,random,pred_positive_rate,,0.9769,
10,random,reach_long_by_dist,1,1.0,72
10,random,reach_long_by_dist,2,1.0,72
10,random,reach_long_by_dist,3,1.0,72
10,random,reach_long_by_dist,4,1.0,72
10,random,reach_long_by_dist,5,1.0,72
10,random,reach_long_by_dist,6,1.0,72
10,random,reach_long_by_dist,7,0.9999,72
10,random,reach_long_by_dist,8,0.9996,72
10,random,reach_long_by_dist,9,0.9997,72
10,random,reach_long_by_dist,10,0.9997,72
10,random,reach_long_by_dist,11,0.9996,72
10,random,reach_long_by_dist,12,0.9997,72
10,random,reach_long_by_dist,13,0.9996,72
10,random,reach_long_by_dist,14,0.9996,72
10,random,reach_long_by_dist,15,0.9996,72
10,random,reach_long_by_dist,16,0.9996,72
10,random,reach_long_by_dist,17,0.9997,72
10,random,reach_long_by_dist,18,0.9997,36
10,random,exact,,0.0,
10,random,reach_long,,0.9998,
10,random,reach_short,,0.9981,
10,random,cut,,0.0134,
10,random,pred_positive_rate,,0.9952,
11,random,reach_long_by_dist,1,1.0,70
11,random,reach_long_by_dist,2,1.0,70
11,random,reach_long_by_dist,3,1.0,70
11,random,reach_long_by_dist,4,1.0,70
11,random,reach_long_by_dist,5,1.0,70
11,random,reach_long_by_dist,6,1.0,70
11,random,reach_long_by_dist,7,0.9999,70
11,random,reach_long_by_dist,8,1.0,70
11,random,reach_long_by_dist,9,0.9999,70
11,random,reach_long_by_dist,10,0.9997,70
11,random,reach_long_by_dist,11,1.0,70
11,random,reach_long_by_dist,12,1.0,70
11,random,reach_long_by_dist,13,0.9999,70
11,random,reach_long_by_dist,14,0.9999,70
11,random,reach_long_by_dist,15,0.9999,70
11,random,reach_long_by_dist,16,1.0,70
11,random,reach_long_by_dist,17,0.9999,70
11,random,exact,,0.0,
11,random,reach_long,,0.9999,
11,random,reach_short,,0.9998,
11,random,cut,,0.0041,
11,random,pred_positive_rate,,0.9984,
12,random,reach_long_by_dist,1,1.0,68
12,random,reach_long_by_dist,2,1.0,68
12,random,reach_long_by_dist,3,1.0,68
12,random,reach_long_by_dist,4,1.0,68
12,random,reach_long_by_dist,5,1.0,68
12,random,reach_long_by_dist,6,0.9997,68
12,random,reach_long_by_dist,7,0.9999,68
12,random,reach_long_by_dist,8,0.9996,68
12,random,reach_long_by_dist,9,0.9994,68
12,random,reach_long_by_dist,10,0.9994,68
12,random,reach_long_by_dist,11,0.9994,68
12,random,reach_long_by_dist,12,0.9996,68
12,random,reach_long_by_dist,13,0.9993,68
12,random,reach_long_by_dist,14,0.9994,68
12,random,reach_long_by_dist,15,0.9994,68
12,random,reach_long_by_dist,16,0.9996,68
12,random,reach_long_by_dist,17,0.9994,34
12,random,exact,,0.0,
12,random,reach_long,,0.9997,
12,random,reach_short,,1.0,
12,random,cut,,0.0015,
12,random,pred_positive_rate,,0.9992,
13,random,reach_long_by_dist,1,1.0,66
13,random,reach_long_by_dist,2,1.0,66
13,random,reach_long_by_dist,3,1.0,66
13,random,reach_long_by_dist,4,1.0,66
13,random,reach_long_by_dist,5,1.0,66
13,random,reach_long_by_dist,6,1.0,66
13,random,reach_long_by_dist,7,1.0,66
13,random,reach_long_by_dist,8,1.0,66
13,random,reach_long_by_dist,9,1.0,66
13,random,reach_long_by_dist,10,0.9998,66
13,random,reach_long_by_dist,11,1.0,66
13,random,reach_long_by_dist,12,0.9998,66
13,random,reach_long_by_dist,13,1.0,66
13,random,reach_long_by_dist,14,0.9998,66
13,random,reach_long_by_dist,15,0.9998,66
13,random,reach_long_by_dist,16,0.9998,66
13,random,exact,,0.0,
13,random,reach_long,,1.0,
13,random,reach_short,,1.0,
13,random,cut,,0.0004,
13,random,pred_positive_rate,,0.9998,
14,random,reach_long_by_dist,1,1.0,64
14,random,reach_long_by_dist,2,1.0,64
14,random,reach_long_by_dist,3,1.0,64
14,random,reach_long_by_dist,4,1.0,64
14,random,reach_long_by_dist,5,0.9997,64
14,random,reach_long_by_dist,6,0.9997,64
14,random,reach_long_by_dist,7,0.9995,64
14,random,reach_long_by_dist,8,0.9992,64
14,random,reach_long_by_dist,9,0.9994,64
14,random,reach_long_by_dist,10,0.9994,64
14,random,reach_long_by_dist,11,0.9992,64
14,random,reach_long_by_dist,12,0.9992,64
14,random,reach_long_by_dist,13,0.9994,64
14,random,reach_long_by_dist,14,0.9994,64
14,random,reach_long_by_dist,15,0.9994,64
14,random,reach_long_by_dist,16,0.9994,32
14,random,exact,,0.0,
14,random,reach_long,,0.9996,
14,random,reach_short,,1.0,
14,random,cut,,0.0008,
14,random,pred_positive_rate,,0.9995,
15,random,reach_long_by_dist,1,1.0,62
15,random,reach_long_by_dist,2,1.0,62
15,random,reach_long_by_dist,3,1.0,62
15,random,reach_long_by_dist,4,1.0,62
15,random,reach_long_by_dist,5,1.0,62
15,random,reach_long_by_dist,6,0.9998,62
15,random,reach_long_by_dist,7,0.9998,62
15,random,reach_long_by_dist,8,0.9995,62
15,random,reach_long_by_dist,9,1.0,62
15,random,reach_long_by_dist,10,1.0,62
15,random,reach_long_by_dist,11,1.0,62
15,random,reach_long_by_dist,12,0.9995,62
15,random,reach_long_by_dist,13,1.0,62
15,random,reach_long_by_dist,14,0.9998,62
15,random,reach_long_by_dist,15,1.0,62
15,random,exact,,0.0,
15,random,reach_long,,0.9999,
15,random,reach_short,,1.0,
15,random,cut,,0.0003,
15,random,pred_positive_rate,,0.9998,
16,random,reach_long_by_dist,1,1.0,60
16,random,reach_long_by_dist,2,1.0,60
16,random,reach_long_by_dist,3,1.0,60
16,random,reach_long_by_dist,4,1.0,60
16,random,reach_long_by_dist,5,0.9998,60
16,random,reach_long_by_dist,6,0.9997,60
16,random,reach_long_by_dist,7,0.9998,60
16,random,reach_long_by_dist,8,0.9997,60
16,random,reach_long_by_dist,9,0.9993,60
16,random,reach_long_by_dist,10,0.9997,60
16,random,reach_long_by_dist,11,0.9995,60
16,random,reach_long_by_dist,12,0.9995,60
16,random,reach_long_by_dist,13,0.9993,60
16,random,reach_long_by_dist,14,0.9997,60
16,random,reach_long_by_dist,15,0.9993,30
16,random,exact,,0.0,
16,random,reach_long,,0.9997,
16,random,reach_short,,1.0,
16,random,cut,,0.0004,
16,random,pred_positive_rate,,0.9997,
17,random,reach_long_by_dist,1,1.0,58
17,random,reach_long_by_dist,2,1.0,58
17,random,reach_long_by_dist,3,1.0,58
17,random,reach_long_by_dist,4,1.0,58
17,random,reach_long_by_dist,5,1.0,58
17,random,reach_long_by_dist,6,0.9997,58
17,random,reach_long_by_dist,7,0.9998,58
17,random,reach_long_by_dist,8,0.9995,58
17,random,reach_long_by_dist,9,0.9995,58
17,random,reach_long_by_dist,10,0.9995,58
17,random,reach_long_by_dist,11,0.9997,58
17,random,reach_long_by_dist,12,0.9995,58
17,random,reach_long_by_dist,13,0.9997,58
17,random,reach_long_by_dist,14,0.9993,58
17,random,exact,,0.0,
17,random,reach_long,,0.9997,
17,random,reach_short,,1.0,
17,random,cut,,0.0008,
17,random,pred_positive_rate,,0.9995,
18,random,reach_long_by_dist,1,1.0,56
18,random,reach_long_by_dist,2,1.0,56
18,random,reach_long_by_dist,3,1.0,56
18,random,reach_long_by_dist,4,1.0,56
18,random,reach_long_by_dist,5,1.0,56
18,random,reach_long_by_dist,6,0.9998,56
18,random,reach_long_by_dist,7,0.9998,56
18,random,reach_long_by_dist,8,0.9998,56
18,random,reach_long_by_dist,9,0.9996,56
18,random,reach_long_by_dist,10,0.9996,56
18,random,reach_long_by_dist,11,0.9996,56
18,random,reach_long_by_dist,12,1.0,56
18,random,reach_long_by_dist,13,0.9998,56
18,random,reach_long_by_dist,14,1.0,28
18,random,exact,,0.0,
18,random,reach_long,,0.9999,
18,random,reach_short,,1.0,
18,random,cut,,0.0001,
18,random,pred_positive_rate,,0.9999,
19,random,reach_long_by_dist,1,1.0,54
19,random,reach_long_by_dist,2,1.0,54
19,random,reach_long_by_dist,3,1.0,54
19,random,reach_long_by_dist,4,1.0,54
19,random,reach_long_by_dist,5,0.9998,54
19,random,reach_long_by_dist,6,0.9996,54
19,random,reach_long_by_dist,7,0.9994,54
19,random,reach_long_by_dist,8,0.9983,54
19,random,reach_long_by_dist,9,0.9987,54
19,random,reach_long_by_dist,10,0.9991,54
19,random,reach_long_by_dist,11,0.9989,54
19,random,reach_long_by_dist,12,0.9987,54
19,random,reach_long_by_dist,13,0.9993,54
19,random,exact,,0.0,
19,random,reach_long,,0.9994,
19,random,reach_short,,0.9997,
19,random,cut,,0.0009,
19,random,pred_positive_rate,,0.9993,
20,random,reach_long_by_dist,1,1.0,52
20,random,reach_long_by_dist,2,1.0,52
20,random,reach_long_by_dist,3,1.0,52
20,random,reach_long_by_dist,4,1.0,52
20,random,reach_long_by_dist,5,1.0,52
20,random,reach_long_by_dist,6,0.9996,52
20,random,reach_long_by_dist,7,0.9992,52
20,random,reach_long_by_dist,8,0.9992,52
20,random,reach_long_by_dist,9,0.999,52
20,random,reach_long_by_dist,10,0.9987,52
20,random,reach_long_by_dist,11,0.9988,52
20,random,reach_long_by_dist,12,0.9985,52
20,random,reach_long_by_dist,13,0.9988,26
20,random,exact,,0.0,
20,random,reach_long,,0.9994,
20,random,reach_short,,0.9998,
20,random,cut,,0.0007,
20,random,pred_positive_rate,,0.9994,
21,random,reach_long_by_dist,1,1.0,50
21,random,reach_long_by_dist,2,1.0,50
21,random,reach_long_by_dist,3,1.0,50
21,random,reach_long_by_dist,4,1.0,50
21,random,reach_long_by_dist,5,1.0,50
21,random,reach_long_by_dist,6,0.9998,50
21,random,reach_long_by_dist,7,0.9998,50
21,random,reach_long_by_dist,8,0.9996,50
21,random,reach_long_by_dist,9,0.9994,50
21,random,reach_long_by_dist,10,0.9998,50
21,random,reach_long_by_dist,11,0.9996,50
21,random,reach_long_by_dist,12,0.9992,50
21,random,exact,,0.0,
21,random,reach_long,,0.9998,
21,random,reach_short,,0.9998,
21,random,cut,,0.0005,
21,random,pred_positive_rate,,0.9996,
22,random,reach_long_by_dist,1,1.0,48
22,random,reach_long_by_dist,2,1.0,48
22,random,reach_long_by_dist,3,1.0,48
22,random,reach_long_by_dist,4,1.0,48
22,random,reach_long_by_dist,5,1.0,48
22,random,reach_long_by_dist,6,0.9998,48
22,random,reach_long_by_dist,7,0.9996,48
22,random,reach_long_by_dist,8,0.9994,48
22,random,reach_long_by_dist,9,0.9988,48
22,random,reach_long_by_dist,10,0.9998,48
22,random,reach_long_by_dist,11,0.9996,48
22,random,reach_long_by_dist,12,0.9992,24
22,random,exact,,0.0,
22,random,reach_long,,0.9997,
22,random,reach_short,,0.9994,
22,random,cut,,0.0012,
22,random,pred_positive_rate,,0.9992,
23,random,reach_long_by_dist,1,1.0,46
23,random,reach_long_by_dist,2,1.0,46
23,random,reach_long_by_dist,3,1.0,46
23,random,reach_long_by_dist,4,1.0,46
23,random,reach_long_by_dist,5,0.9998,46
23,random,reach_long_by_dist,6,0.9998,46
23,random,reach_long_by_dist,7,0.9993,46
23,random,reach_long_by_dist,8,0.9985,46
23,random,reach_long_by_dist,9,0.9985,46
23,random,reach_long_by_dist,10,0.9983,46
23,random,reach_long_by_dist,11,0.9985,46
23,random,exact,,0.0,
23,random,reach_long,,0.9993,
23,random,reach_short,,0.9998,
23,random,cut,,0.0009,
23,random,pred_positive_rate,,0.9993,
4,fixed,reach_long_by_dist,1,1.0,84
4,fixed,reach_long_by_dist,2,1.0,84
4,fixed,reach_long_by_dist,3,1.0,84
4,fixed,reach_long_by_dist,4,1.0,84
4,fixed,reach_long_by_dist,5,1.0,84
4,fixed,reach_long_by_dist,6,1.0,84
4,fixed,reach_long_by_dist,7,1.0,84
4,fixed,reach_long_by_dist,8,1.0,84
4,fixed,reach_long_by_dist,9,1.0,84
4,fixed,reach_long_by_dist,10,1.0,84
4,fixed,reach_long_by_dist,11,1.0,84
4,fixed,reach_long_by_dist,12,1.0,84
4,fixed,reach_long_by_dist,13,1.0,84
4,fixed,reach_long_by_dist,14,1.0,84
4,fixed,reach_long_by_dist,15,1.0,84
4,fixed,reach_long_by_dist,16,1.0,84
4,fixed,reach_long_by_dist,17,1.0,84
4,fixed,reach_long_by_dist,18,1.0,84
4,fixed,reach_long_by_dist,19,1.0,84
4,fixed,reach_long_by_dist,20,1.0,84
4,fixed,reach_long_by_dist,21,1.0,42
4,fixed,exact,,1.0,
4,fixed,reach_long,,1.0,
4,fixed,reach_short,,1.0,
4,fixed,cut,,1.0,
4,fixed,pred_positive_rate,,0.8412,
7,fixed,reach_long_by_dist,1,1.0,78
7,fixed,reach_long_by_dist,2,1.0,78
7,fixed,reach_long_by_dist,3,1.0,78
7,fixed,reach_long_by_dist,4,1.0,78
7,fixed,reach_long_by_dist,5,1.0,78
7,fixed,reach_long_by_dist,6,1.0,78
7,fixed,reach_long_by_dist,7,1.0,78
7,fixed,reach_long_by_dist,8,1.0,78
7,fixed,reach_long_by_dist,9,1.0,78
7,fixed,reach_long_by_dist,10,1.0,78
7,fixed,reach_long_by_dist,11,1.0,78
7,fixed,reach_long_by_dist,12,1.0,78
7,fixed,reach_long_by_dist,13,1.0,78
7,fixed,reach_long_by_dist,14,1.0,78
7,fixed,reach_long_by_dist,15,1.0,78
7,fixed,reach_long_by_dist,16,1.0,78
7,fixed,reach_long_by_dist,17,1.0,78
7,fixed,reach_long_by_dist,18,1.0,78
7,fixed,reach_long_by_dist,19,1.0,78
7,fixed,exact,,1.0,
7,fixed,reach_long,,1.0,
7,fixed,reach_short,,1.0,
7,fixed,cut,,1.0,
7,fixed,pred_positive_rate,,0.742,
8,fixed,reach_long_by_dist,1,1.0,76
8,fixed,reach_long_by_dist,2,1.0,76
8,fixed,reach_long_by_dist,3,1.0,76
8,fixed,reach_long_by_dist,4,1.0,76
8,fixed,reach_long_by_dist,5,1.0,76
8,fixed,reach_long_by_dist,6,1.0,76
8,fixed,reach_long_by_dist,7,1.0,76
8,fixed,reach_long_by_dist,8,1.0,76
8,fixed,reach_long_by_dist,9,1.0,76
8,fixed,reach_long_by_dist,10,1.0,76
8,fixed,reach_long_by_dist,11,1.0,76
8,fixed,reach_long_by_dist,12,1.0,76
8,fixed,reach_long_by_dist,13,1.0,76
8,fixed,reach_long_by_dist,14,1.0,76
8,fixed,reach_long_by_dist,15,1.0,76
8,fixed,reach_long_by_dist,16,1.0,76
8,fixed,reach_long_by_dist,17,1.0,76
8,fixed,reach_long_by_dist,18,1.0,76
8,fixed,reach_long_by_dist,19,1.0,38
8,fixed,exact,,0.0,
8,fixed,reach_long,,1.0,
8,fixed,reach_short,,1.0,
8,fixed,cut,,0.5,
8,fixed,pred_positive_rate,,0.8563,
10,fixed,reach_long_by_dist,1,1.0,72
10,fixed,reach_long_by_dist,2,1.0,72
10,fixed,reach_long_by_dist,3,1.0,72
10,fixed,reach_long_by_dist,4,1.0,72
10,fixed,reach_long_by_dist,5,1.0,72
10,fixed,reach_long_by_dist,6,1.0,72
10,fixed,reach_long_by_dist,7,1.0,72
10,fixed,reach_long_by_dist,8,1.0,72
10,fixed,reach_long_by_dist,9,1.0,72
10,fixed,reach_long_by_dist,10,1.0,72
10,fixed,reach_long_by_dist,11,1.0,72
10,fixed,reach_long_by_dist,12,1.0,72
10,fixed,reach_long_by_dist,13,1.0,72
10,fixed,reach_long_by_dist,14,1.0,72
10,fixed,reach_long_by_dist,15,1.0,72
10,fixed,reach_long_by_dist,16,1.0,72
10,fixed,reach_long_by_dist,17,1.0,72
10,fixed,reach_long_by_dist,18,1.0,36
10,fixed,exact,,0.0,
10,fixed,reach_long,,1.0,
10,fixed,reach_short,,1.0,
10,fixed,cut,,0.0,
10,fixed,pred_positive_rate,,1.0,
17,fixed,reach_long_by_dist,1,1.0,58
17,fixed,reach_long_by_dist,2,1.0,58
17,fixed,reach_long_by_dist,3,1.0,58
17,fixed,reach_long_by_dist,4,1.0,58
17,fixed,reach_long_by_dist,5,1.0,58
17,fixed,reach_long_by_dist,6,1.0,58
17,fixed,reach_long_by_dist,7,1.0,58
17,fixed,reach_long_by_dist,8,1.0,58
17,fixed,reach_long_by_dist,9,1.0,58
17,fixed,reach_long_by_dist,10,1.0,58
17,fixed,reach_long_by_dist,11,1.0,58
17,fixed,reach_long_by_dist,12,1.0,58
17,fixed,reach_long_by_dist,13,1.0,58
17,fixed,reach_long_by_dist,14,1.0,58
17,fixed,exact,,0.0,
17,fixed,reach_long,,1.0,
17,fixed,reach_short,,1.0,
17,fixed,cut,,0.0,
17,fixed,pred_positive_rate,,1.0,
23,fixed,reach_long_by_dist,1,1.0,46
23,fixed,reach_long_by_dist,2,1.0,46
23,fixed,reach_long_by_dist,3,1.0,46
23,fixed,reach_long_by_dist,4,1.0,46
23,fixed,reach_long_by_dist,5,1.0,46
23,fixed,reach_long_by_dist,6,1.0,46
23,fixed,reach_long_by_dist,7,1.0,46
23,fixed,reach_long_by_dist,8,1.0,46
23,fixed,reach_long_by_dist,9,1.0,46
23,fixed,reach_long_by_dist,10,1.0,46
23,fixed,reach_long_by_dist,11,1.0,46
23,fixed,exact,,0.0,
23,fixed,reach_long,,1.0,
23,fixed,reach_short,,1.0,
23,fixed,cut,,0.0,
23,fixed,pred_positive_rate,,1.0,
