split_a,mode,metric,distance,value,n_pairs
6,random,exact,,1.0,
6,random,reach_long,,1.0,
6,random,reach_short,,1.0,
6,random,cut,,1.0,
6,random,pred_positive_rate,,0.7732,
7,random,reach_long_by_dist,1,1.0,78
7,random,reach_long_by_dist,2,1.0,78
7,random,reach_long_by_dist,3,1.0,78
7,random,reach_long_by_dist,4,1.0,78
7,random,reach_long_by_dist,5,1.0,78
7,random,reach_long_by_dist,6,1.0,78
7,random,reach_long_by_dist,7,1.0,78
7,random,reach_long_by_dist,8,1.0,78
7,random,reach_long_by_dist,9,1.0,78
7,random,reach_long_by_dist,10,1.0,78
7,random,reach_long_by_dist,11,1.0,78
7,random,reach_long_by_dist,12,1.0,78
7,random,reach_long_by_dist,13,1.0,78
7,random,reach_long_by_dist,14,1.0,78
7,random,reach_long_by_dist,15,1.0,78
7,random,reach_long_by_dist,16,1.0,78
7,random,reach_long_by_dist,17,1.0,78
7,random,reach_long_by_dist,18,1.0,78
7,random,reach_long_by_dist,19,1.0,78
7,random,exact,,1.0,
7,random,reach_long,,1.0,
7,random,reach_short,,1.0,
7,random,cut,,1.0,
7,random,pred_positive_rate,,0.742,
8,random,reach_long_by_dist,1,1.0,76
8,random,reach_long_by_dist,2,1.0,76
8,random,reach_long_by_dist,3,1.0,76
8,random,reach_long_by_dist,4,1.0,76
8,random,reach_long_by_dist,5,1.0,76
8,random,reach_long_by_dist,6,1.0,76
8,random,reach_long_by_dist,7,1.0,76
8,random,reach_long_by_dist,8,1.0,76
8,random,reach_long_by_dist,9,1.0,76
8,random,reach_long_by_dist,10,1.0,76
8,random,reach_long_by_dist,11,1.0,76
8,random,reach_long_by_dist,12,1.0,76
8,random,reach_long_by_dist,13,1.0,76
8,random,reach_long_by_dist,14,1.0,76
8,random,reach_long_by_dist,15,1.0,76
8,random,reach_long_by_dist,16,1.0,76
8,random,reach_long_by_dist,17,1.0,76
8,random,reach_long_by_dist,18,1.0,76
8,random,reach_long_by_dist,19,1.0,38
8,random,exact,,1.0,
8,random,reach_long,,1.0,
8,random,reach_short,,1.0,
8,random,cut,,1.0,
8,random,pred_positive_rate,,0.7127,
9,random,reach_long_by_dist,1,1.0,74
9,random,reach_long_by_dist,2,1.0,74
9,random,reach_long_by_dist,3,1.0,74
9,random,reach_long_by_dist,4,1.0,74
9,random,reach_long_by_dist,5,1.0,74
9,random,reach_long_by_dist,6,1.0,74
9,random,reach_long_by_dist,7,1.0,74
9,random,reach_long_by_dist,8,1.0,74
9,random,reach_long_by_dist,9,1.0,74
9,random,reach_long_by_dist,10,1.0,74
9,random,reach_long_by_dist,11,1.0,74
9,random,reach_long_by_dist,12,1.0,74
9,random,reach_long_by_dist,13,1.0,74
9,random,reach_long_by_dist,14,1.0,74
9,random,reach_long_by_dist,15,1.0,74
9,random,reach_long_by_dist,16,1.0,74
9,random,reach_long_by_dist,17,1.0,74
9,random,reach_long_by_dist,18,1.0,74
9,random,exact,,1.0,
9,random,reach_long,,1.0,
9,random,reach_short,,1.0,
9,random,cut,,1.0,
9,random,pred_positive_rate,,0.6853,
10,random,reach_long_by_dist,1,1.0,72
10,random,reach_long_by_dist,2,1.0,72
10,random,reach_long_by_dist,3,1.0,72
10,random,reach_long_by_dist,4,1.0,72
10,random,reach_long_by_dist,5,1.0,72
10,random,reach_long_by_dist,6,1.0,72
10,random,reach_long_by_dist,7,1.0,72
10,random,reach_long_by_dist,8,1.0,72
10,random,reach_long_by_dist,9,1.0,72
10,random,reach_long_by_dist,10,1.0,72
10,random,reach_long_by_dist,11,1.0,72
10,random,reach_long_by_dist,12,1.0,72
10,random,reach_long_by_dist,13,1.0,72
10,random,reach_long_by_dist,14,1.0,72
10,random,reach_long_by_dist,15,1.0,72
10,random,reach_long_by_dist,16,1.0,72
10,random,reach_long_by_dist,17,1.0,72
10,random,reach_long_by_dist,18,1.0,36
10,random,exact,,1.0,
10,random,reach_long,,1.0,
10,random,reach_short,,1.0,
10,random,cut,,1.0,
10,random,pred_positive_rate,,0.6597,
11,random,reach_long_by_dist,1,1.0,70
11,random,reach_long_by_dist,2,1.0,70
11,random,reach_long_by_dist,3,1.0,70
11,random,reach_long_by_dist,4,1.0,70
11,random,reach_long_by_dist,5,1.0,70
11,random,reach_long_by_dist,6,1.0,70
11,random,reach_long_by_dist,7,1.0,70
11,random,reach_long_by_dist,8,1.0,70
11,random,reach_long_by_dist,9,1.0,70
11,random,reach_long_by_dist,10,1.0,70
11,random,reach_long_by_dist,11,1.0,70
11,random,reach_long_by_dist,12,1.0,70
11,random,reach_long_by_dist,13,1.0,70
11,random,reach_long_by_dist,14,1.0,70
11,random,reach_long_by_dist,15,1.0,70
11,random,reach_long_by_dist,16,1.0,70
11,random,reach_long_by_dist,17,1.0,70
11,random,exact,,0.995,
11,random,reach_long,,1.0,
11,random,reach_short,,1.0,
11,random,cut,,1.0,
11,random,pred_positive_rate,,0.6361,
12,random,reach_long_by_dist,1,1.0,68
12,random,reach_long_by_dist,2,1.0,68
12,random,reach_long_by_dist,3,1.0,68
12,random,reach_long_by_dist,4,1.0,68
12,random,reach_long_by_dist,5,1.0,68
12,random,reach_long_by_dist,6,1.0,68
12,random,reach_long_by_dist,7,1.0,68
12,random,reach_long_by_dist,8,1.0,68
12,random,reach_long_by_dist,9,1.0,68
12,random,reach_long_by_dist,10,1.0,68
12,random,reach_long_by_dist,11,1.0,68
12,random,reach_long_by_dist,12,1.0,68
12,random,reach_long_by_dist,13,1.0,68
12,random,reach_long_by_dist,14,1.0,68
12,random,reach_long_by_dist,15,1.0,68
12,random,reach_long_by_dist,16,1.0,68
12,random,reach_long_by_dist,17,1.0,34
12,random,exact,,0.0,
12,random,reach_long,,1.0,
12,random,reach_short,,1.0,
12,random,cut,,0.0,
12,random,pred_positive_rate,,1.0,
13,random,reach_long_by_dist,1,1.0,66
13,random,reach_long_by_dist,2,1.0,66
13,random,reach_long_by_dist,3,1.0,66
13,random,reach_long_by_dist,4,1.0,66
13,random,reach_long_by_dist,5,1.0,66
13,random,reach_long_by_dist,6,1.0,66
13,random,reach_long_by_dist,7,1.0,66
13,random,reach_long_by_dist,8,1.0,66
13,random,reach_long_by_dist,9,1.0,66
13,random,reach_long_by_dist,10,1.0,66
13,random,reach_long_by_dist,11,1.0,66
13,random,reach_long_by_dist,12,1.0,66
13,random,reach_long_by_dist,13,1.0,66
13,random,reach_long_by_dist,14,1.0,66
13,random,reach_long_by_dist,15,1.0,66
13,random,reach_long_by_dist,16,1.0,66
13,random,exact,,0.0,
13,random,reach_long,,1.0,
13,random,reach_short,,1.0,
13,random,cut,,0.0,
13,random,pred_positive_rate,,1.0,
14,random,reach_long_by_dist,1,1.0,64
14,random,reach_long_by_dist,2,1.0,64
14,random,reach_long_by_dist,3,1.0,64
14,random,reach_long_by_dist,4,1.0,64
14,random,reach_long_by_dist,5,1.0,64
14,random,reach_long_by_dist,6,1.0,64
14,random,reach_long_by_dist,7,1.0,64
14,random,reach_long_by_dist,8,1.0,64
14,random,reach_long_by_dist,9,1.0,64
14,random,reach_long_by_dist,10,1.0,64
14,random,reach_long_by_dist,11,1.0,64
14,random,reach_long_by_dist,12,1.0,64
14,random,reach_long_by_dist,13,1.0,64
14,random,reach_long_by_dist,14,1.0,64
14,random,reach_long_by_dist,15,1.0,64
14,random,reach_long_by_dist,16,1.0,32
14,random,exact,,0.0,
14,random,reach_long,,1.0,
14,random,reach_short,,1.0,
14,random,cut,,0.0,
14,random,pred_positive_rate,,1.0,
15,random,reach_long_by_dist,1,1.0,62
15,random,reach_long_by_dist,2,1.0,62
15,random,reach_long_by_dist,3,1.0,62
15,random,reach_long_by_dist,4,1.0,62
15,random,reach_long_by_dist,5,1.0,62
15,random,reach_long_by_dist,6,1.0,62
15,random,reach_long_by_dist,7,1.0,62
15,random,reach_long_by_dist,8,1.0,62
15,random,reach_long_by_dist,9,1.0,62
15,random,reach_long_by_dist,10,1.0,62
15,random,reach_long_by_dist,11,1.0,62
15,random,reach_long_by_dist,12,1.0,62
15,random,reach_long_by_dist,13,1.0,62
15,random,reach_long_by_dist,14,1.0,62
15,random,reach_long_by_dist,15,1.0,62
15,random,exact,,0.0,
15,random,reach_long,,1.0,
15,random,reach_short,,1.0,
15,random,cut,,0.0,
15,random,pred_positive_rate,,1.0,
16,random,reach_long_by_dist,1,1.0,60
16,random,reach_long_by_dist,2,1.0,60
16,random,reach_long_by_dist,3,1.0,60
16,random,reach_long_by_dist,4,1.0,60
16,random,reach_long_by_dist,5,1.0,60
16,random,reach_long_by_dist,6,1.0,60
16,random,reach_long_by_dist,7,1.0,60
16,random,reach_long_by_dist,8,1.0,60
16,random,reach_long_by_dist,9,1.0,60
16,random,reach_long_by_dist,10,1.0,60
16,random,reach_long_by_dist,11,1.0,60
16,random,reach_long_by_dist,12,1.0,60
16,random,reach_long_by_dist,13,1.0,60
16,random,reach_long_by_dist,14,1.0,60
16,random,reach_long_by_dist,15,1.0,30
16,random,exact,,0.0,
16,random,reach_long,,1.0,
16,random,reach_short,,1.0,
16,random,cut,,0.0,
16,random,pred_positive_rate,,1.0,
17,random,reach_long_by_dist,1,1.0,58
17,random,reach_long_by_dist,2,1.0,58
17,random,reach_long_by_dist,3,1.0,58
17,random,reach_long_by_dist,4,1.0,58
17,random,reach_long_by_dist,5,1.0,58
17,random,reach_long_by_dist,6,1.0,58
17,random,reach_long_by_dist,7,1.0,58
17,random,reach_long_by_dist,8,1.0,58
17,random,reach_long_by_dist,9,1.0,58
17,random,reach_long_by_dist,10,1.0,58
17,random,reach_long_by_dist,11,1.0,58
17,random,reach_long_by_dist,12,1.0,58
17,random,reach_long_by_dist,13,1.0,58
17,random,reach_long_by_dist,14,1.0,58
17,random,exact,,0.0,
17,random,reach_long,,1.0,
17,random,reach_short,,1.0,
17,random,cut,,0.0,
17,random,pred_positive_rate,,1.0,
18,random,reach_long_by_dist,1,1.0,56
18,random,reach_long_by_dist,2,1.0,56
18,random,reach_long_by_dist,3,1.0,56
18,random,reach_long_by_dist,4,1.0,56
18,random,reach_long_by_dist,5,1.0,56
18,random,reach_long_by_dist,6,1.0,56
18,random,reach_long_by_dist,7,1.0,56
18,random,reach_long_by_dist,8,1.0,56
18,random,reach_long_by_dist,9,1.0,56
18,random,reach_long_by_dist,10,1.0,56
18,random,reach_long_by_dist,11,1.0,56
18,random,reach_long_by_dist,12,1.0,56
18,random,reach_long_by_dist,13,1.0,56
18,random,reach_long_by_dist,14,1.0,28
18,random,exact,,0.0,
18,random,reach_long,,1.0,
18,random,reach_short,,1.0,
18,random,cut,,0.0,
18,random,pred_positive_rate,,1.0,
19,random,reach_long_by_dist,1,1.0,54
19,random,reach_long_by_dist,2,1.0,54
19,random,reach_long_by_dist,3,1.0,54
19,random,reach_long_by_dist,4,1.0,54
19,random,reach_long_by_dist,5,1.0,54
19,random,reach_long_by_dist,6,1.0,54
19,random,reach_long_by_dist,7,1.0,54
19,random,reach_long_by_dist,8,1.0,54
19,random,reach_long_by_dist,9,1.0,54
19,random,reach_long_by_dist,10,1.0,54
19,random,reach_long_by_dist,11,1.0,54
19,random,reach_long_by_dist,12,1.0,54
19,random,reach_long_by_dist,13,1.0,54
19,random,exact,,0.0,
19,random,reach_long,,1.0,
19,random,reach_short,,1.0,
19,random,cut,,0.0,
19,random,pred_positive_rate,,1.0,
20,random,reach_long_by_dist,1,1.0,52
20,random,reach_long_by_dist,2,1.0,52
20,random,reach_long_by_dist,3,1.0,52
20,random,reach_long_by_dist,4,1.0,52
20,random,reach_long_by_dist,5,1.0,52
20,random,reach_long_by_dist,6,1.0,52
20,random,reach_long_by_dist,7,1.0,52
20,random,reach_long_by_dist,8,1.0,52
20,random,reach_long_by_dist,9,1.0,52
20,random,reach_long_by_dist,10,1.0,52
20,random,reach_long_by_dist,11,1.0,52
20,random,reach_long_by_dist,12,1.0,52
20,random,reach_long_by_dist,13,1.0,26
20,random,exact,,0.0,
20,random,reach_long,,1.0,
20,random,reach_short,,1.0,
20,random,cut,,0.0,
20,random,pred_positive_rate,,1.0,
21,random,reach_long_by_dist,1,1.0,50
21,random,reach_long_by_dist,2,1.0,50
21,random,reach_long_by_dist,3,1.0,50
21,random,reach_long_by_dist,4,1.0,50
21,random,reach_long_by_dist,5,1.0,50
21,random,reach_long_by_dist,6,1.0,50
21,random,reach_long_by_dist,7,1.0,50
21,random,reach_long_by_dist,8,1.0,50
21,random,reach_long_by_dist,9,1.0,50
21,random,reach_long_by_dist,10,1.0,50
21,random,reach_long_by_dist,11,1.0,50
21,random,reach_long_by_dist,12,1.0,50
21,random,exact,,0.0,
21,random,reach_long,,1.0,
21,random,reach_short,,1.0,
21,random,cut,,0.0,
21,random,pred_positive_rate,,1.0,
22,random,reach_long_by_dist,1,1.0,48
22,random,reach_long_by_dist,2,1.0,48
22,random,reach_long_by_dist,3,1.0,48
22,random,reach_long_by_dist,4,1.0,48
22,random,reach_long_by_dist,5,1.0,48
22,random,reach_long_by_dist,6,1.0,48
22,random,reach_long_by_dist,7,1.0,48
22,random,reach_long_by_dist,8,1.0,48
22,random,reach_long_by_dist,9,1.0,48
22,random,reach_long_by_dist,10,1.0,48
22,random,reach_long_by_dist,11,1.0,48
22,random,reach_long_by_dist,12,1.0,24
22,random,exact,,0.0,
22,random,reach_long,,1.0,
22,random,reach_short,,1.0,
22,random,cut,,0.0,
22,random,pred_positive_rate,,1.0,
23,random,reach_long_by_dist,1,1.0,46
23,random,reach_long_by_dist,2,1.0,46
23,random,reach_long_by_dist,3,1.0,46
23,random,reach_long_by_dist,4,1.0,46
23,random,reach_long_by_dist,5,1.0,46
23,random,reach_long_by_dist,6,1.0,46
23,random,reach_long_by_dist,7,1.0,46
23,random,reach_long_by_dist,8,1.0,46
23,random,reach_long_by_dist,9,1.0,46
23,random,reach_long_by_dist,10,1.0,46
23,random,reach_long_by_dist,11,1.0,46
23,random,exact,,0.0,
23,random,reach_long,,1.0,
23,random,reach_short,,1.0,
23,random,cut,,0.0,
23,random,pred_positive_rate,,1.0,
4,fixed,reach_long_by_dist,1,1.0,84
4,fixed,reach_long_by_dist,2,1.0,84
4,fixed,reach_long_by_dist,3,1.0,84
4,fixed,reach_long_by_dist,4,1.0,84
4,fixed,reach_long_by_dist,5,1.0,84
4,fixed,reach_long_by_dist,6,1.0,84
4,fixed,reach_long_by_dist,7,1.0,84
4,fixed,reach_long_by_dist,8,1.0,84
4,fixed,reach_long_by_dist,9,1.0,84
4,fixed,reach_long_by_dist,10,1.0,84
4,fixed,reach_long_by_dist,11,1.0,84
4,fixed,reach_long_by_dist,12,1.0,84
4,fixed,reach_long_by_dist,13,1.0,84
4,fixed,reach_long_by_dist,14,1.0,84
4,fixed,reach_long_by_dist,15,1.0,84
4,fixed,reach_long_by_dist,16,1.0,84
4,fixed,reach_long_by_dist,17,1.0,84
4,fixed,reach_long_by_dist,18,1.0,84
4,fixed,reach_long_by_dist,19,1.0,84
4,fixed,reach_long_by_dist,20,1.0,84
4,fixed,reach_long_by_dist,21,1.0,42
4,fixed,exact,,0.0,
4,fixed,reach_long,,1.0,
4,fixed,reach_short,,1.0,
4,fixed,cut,,0.9762,
4,fixed,pred_positive_rate,,0.845,
7,fixed,reach_long_by_dist,1,1.0,78
7,fixed,reach_long_by_dist,2,1.0,78
7,fixed,reach_long_by_dist,3,1.0,78
7,fixed,reach_long_by_dist,4,1.0,78
7,fixed,reach_long_by_dist,5,1.0,78
7,fixed,reach_long_by_dist,6,1.0,78
7,fixed,reach_long_by_dist,7,1.0,78
7,fixed,reach_long_by_dist,8,1.0,78
7,fixed,reach_long_by_dist,9,1.0,78
7,fixed,reach_long_by_dist,10,1.0,78
7,fixed,reach_long_by_dist,11,1.0,78
7,fixed,reach_long_by_dist,12,1.0,78
7,fixed,reach_long_by_dist,13,1.0,78
7,fixed,reach_long_by_dist,14,1.0,78
7,fixed,reach_long_by_dist,15,1.0,78
7,fixed,reach_long_by_dist,16,1.0,78
7,fixed,reach_long_by_dist,17,1.0,78
7,fixed,reach_long_by_dist,18,1.0,78
7,fixed,reach_long_by_dist,19,1.0,78
7,fixed,exact,,1.0,
7,fixed,reach_long,,1.0,
7,fixed,reach_short,,1.0,
7,fixed,cut,,1.0,
7,fixed,pred_positive_rate,,0.742,
8,fixed,reach_long_by_dist,1,1.0,76
8,fixed,reach_long_by_dist,2,1.0,76
8,fixed,reach_long_by_dist,3,1.0,76
8,fixed,reach_long_by_dist,4,1.0,76
8,fixed,reach_long_by_dist,5,1.0,76
8,fixed,reach_long_by_dist,6,1.0,76
8,fixed,reach_long_by_dist,7,1.0,76
8,fixed,reach_long_by_dist,8,1.0,76
8,fixed,reach_long_by_dist,9,1.0,76
8,fixed,reach_long_by_dist,10,1.0,76
8,fixed,reach_long_by_dist,11,1.0,76
8,fixed,reach_long_by_dist,12,1.0,76
8,fixed,reach_long_by_dist,13,1.0,76
8,fixed,reach_long_by_dist,14,1.0,76
8,fixed,reach_long_by_dist,15,1.0,76
8,fixed,reach_long_by_dist,16,1.0,76
8,fixed,reach_long_by_dist,17,1.0,76
8,fixed,reach_long_by_dist,18,1.0,76
8,fixed,reach_long_by_dist,19,1.0,38
8,fixed,exact,,1.0,
8,fixed,reach_long,,1.0,
8,fixed,reach_short,,1.0,
8,fixed,cut,,1.0,
8,fixed,pred_positive_rate,,0.7127,
10,fixed,reach_long_by_dist,1,1.0,72
10,fixed,reach_long_by_dist,2,1.0,72
10,fixed,reach_long_by_dist,3,1.0,72
10,fixed,reach_long_by_dist,4,1.0,72
10,fixed,reach_long_by_dist,5,1.0,72
10,fixed,reach_long_by_dist,6,1.0,72
10,fixed,reach_long_by_dist,7,1.0,72
10,fixed,reach_long_by_dist,8,1.0,72
10,fixed,reach_long_by_dist,9,1.0,72
10,fixed,reach_long_by_dist,10,1.0,72
10,fixed,reach_long_by_dist,11,1.0,72
10,fixed,reach_long_by_dist,12,1.0,72
10,fixed,reach_long_by_dist,13,1.0,72
10,fixed,reach_long_by_dist,14,1.0,72
10,fixed,reach_long_by_dist,15,1.0,72
10,fixed,reach_long_by_dist,16,1.0,72
10,fixed,reach_long_by_dist,17,1.0,72
10,fixed,reach_long_by_dist,18,1.0,36
10,fixed,exact,,1.0,
10,fixed,reach_long,,1.0,
10,fixed,reach_short,,1.0,
10,fixed,cut,,1.0,
10,fixed,pred_positive_rate,,0.6597,
17,fixed,reach_long_by_dist,1,1.0,58
17,fixed,reach_long_by_dist,2,1.0,58
17,fixed,reach_long_by_dist,3,1.0,58
17,fixed,reach_long_by_dist,4,1.0,58
17,fixed,reach_long_by_dist,5,1.0,58
17,fixed,reach_long_by_dist,6,1.0,58
17,fixed,reach_long_by_dist,7,1.0,58
17,fixed,reach_long_by_dist,8,1.0,58
17,fixed,reach_long_by_dist,9,1.0,58
17,fixed,reach_long_by_dist,10,1.0,58
17,fixed,reach_long_by_dist,11,1.0,58
17,fixed,reach_long_by_dist,12,1.0,58
17,fixed,reach_long_by_dist,13,1.0,58
17,fixed,reach_long_by_dist,14,1.0,58
17,fixed,exact,,0.0,
17,fixed,reach_long,,1.0,
17,fixed,reach_short,,1.0,
17,fixed,cut,,0.0,
17,fixed,pred_positive_rate,,1.0,
23,fixed,reach_long_by_dist,1,1.0,46
23,fixed,reach_long_by_dist,2,1.0,46
23,fixed,reach_long_by_dist,3,1.0,46
23,fixed,reach_long_by_dist,4,1.0,46
23,fixed,reach_long_by_dist,5,1.0,46
23,fixed,reach_long_by_dist,6,1.0,46
23,fixed,reach_long_by_dist,7,1.0,46
23,fixed,reach_long_by_dist,8,1.0,46
23,fixed,reach_long_by_dist,9,1.0,46
23,fixed,reach_long_by_dist,10,1.0,46
23,fixed,reach_long_by_dist,11,1.0,46
23,fixed,exact,,0.0,
23,fixed,reach_long,,1.0,
23,fixed,reach_short,,1.0,
23,fixed,cut,,0.0,
23,fixed,pred_positive_rate,,1.0,
