s1,s2,s3,n_graphs,exact,reach_1,reach_2,reach_3,cut_12,cut_13,cut_23,pred_positive_rate
1,26,33,300,0.0,,0.944,0.8575,1.0,1.0,0.5411,0.6574
1,27,32,300,0.0,,0.927,0.8635,1.0,1.0,0.518,0.6667
1,28,31,300,0.0,,0.9116,0.8701,1.0,1.0,0.4999,0.674
1,29,30,300,0.0,,0.8892,0.8824,1.0,1.0,0.5052,0.6696
2,2,56,300,0.77,1.0,1.0,1.0,0.77,1.0,1.0,0.8738
2,3,55,300,0.93,1.0,1.0,1.0,0.9678,1.0,1.0,0.844
2,4,54,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8156
2,5,53,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7883
2,6,52,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7622
2,7,51,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7372
2,8,50,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7133
2,9,49,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6906
2,10,48,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6689
2,11,47,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6483
2,12,46,300,0.0,1.0,1.0,0.8987,1.0,1.0,1.0,0.5706
2,13,45,300,0.0,1.0,1.0,0.8965,1.0,1.0,1.0,0.5536
2,14,44,300,0.0,1.0,1.0,0.8941,1.0,1.0,0.9605,0.5512
2,15,43,300,0.0,1.0,1.0,0.8826,1.0,1.0,0.8867,0.5589
2,16,42,300,0.0,1.0,1.0,0.8784,1.0,1.0,0.8004,0.5786
2,17,41,300,0.0,1.0,0.9998,0.8739,1.0,1.0,0.7414,0.591
2,18,40,300,0.0,1.0,0.9998,0.8678,1.0,1.0,0.6845,0.6044
2,19,39,300,0.0,1.0,0.9985,0.8647,1.0,1.0,0.6394,0.6165
2,20,38,300,0.0,1.0,0.9966,0.8604,1.0,1.0,0.6001,0.6273
2,21,37,300,0.0,1.0,0.9941,0.8585,1.0,1.0,0.5719,0.6356
2,22,36,300,0.0,1.0,0.9864,0.8594,1.0,1.0,0.5711,0.6333
2,23,35,300,0.0,1.0,0.982,0.861,1.0,1.0,0.5634,0.6351
2,24,34,300,0.0,1.0,0.9701,0.8603,1.0,1.0,0.5725,0.6279
2,25,33,300,0.0,1.0,0.9591,0.8628,1.0,1.0,0.5605,0.6316
2,26,32,300,0.0,1.0,0.943,0.8684,1.0,1.0,0.5535,0.6332
2,27,31,300,0.0,1.0,0.9303,0.8731,1.0,1.0,0.5182,0.6482
2,28,30,300,0.0,1.0,0.9151,0.8796,1.0,1.0,0.5062,0.6524
2,29,29,300,0.0,1.0,0.8981,0.8961,1.0,1.0,0.5013,0.6549
3,3,54,300,0.0133,1.0,1.0,1.0,0.4804,1.0,1.0,0.8176
3,4,53,300,0.9033,1.0,1.0,1.0,0.9772,1.0,1.0,0.7874
3,5,52,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7606
3,6,51,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.735
3,7,50,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7106
3,8,49,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6872
3,9,48,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.665
3,10,47,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6439
3,11,46,300,0.9967,1.0,1.0,1.0,1.0,1.0,1.0,0.6239
3,12,45,300,0.0,1.0,1.0,0.9027,1.0,1.0,1.0,0.5515
3,13,44,300,0.0,1.0,1.0,0.8985,1.0,1.0,1.0,0.5339
3,14,43,300,0.0,1.0,1.0,0.8956,1.0,1.0,0.9564,0.5327
3,15,42,300,0.0,1.0,1.0,0.891,1.0,1.0,0.8747,0.5467
3,16,41,300,0.0,1.0,1.0,0.8847,1.0,1.0,0.7898,0.5646
3,17,40,300,0.0,1.0,0.9998,0.8849,1.0,1.0,0.7254,0.5811
3,18,39,300,0.0,1.0,0.9991,0.8749,1.0,1.0,0.6738,0.5906
3,19,38,300,0.0,1.0,0.9982,0.8692,1.0,1.0,0.627,0.6023
3,20,37,300,0.0,1.0,0.9964,0.8675,1.0,1.0,0.5893,0.6133
3,21,36,300,0.0,1.0,0.9938,0.87,1.0,1.0,0.5531,0.6265
3,22,35,300,0.0,1.0,0.9875,0.8721,1.0,1.0,0.5434,0.6287
3,23,34,300,0.0,1.0,0.9823,0.8723,1.0,1.0,0.5379,0.629
3,24,33,300,0.0,1.0,0.9759,0.8759,1.0,1.0,0.5399,0.6273
3,25,32,300,0.0,1.0,0.9638,0.8798,1.0,1.0,0.5387,0.6264
3,26,31,300,0.0,1.0,0.9507,0.8871,1.0,1.0,0.5216,0.6334
3,27,30,300,0.0,1.0,0.9411,0.899,1.0,1.0,0.4754,0.6552
3,28,29,300,0.0,1.0,0.9212,0.9066,1.0,1.0,0.4827,0.6496
4,4,52,300,0.14,1.0,1.0,1.0,0.8029,1.0,1.0,0.7618
4,5,51,300,0.9633,1.0,1.0,1.0,0.9973,1.0,1.0,0.7339
4,6,50,300,0.9933,1.0,1.0,1.0,0.9997,1.0,1.0,0.7089
4,7,49,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.685
4,8,48,300,0.9867,1.0,1.0,1.0,0.9993,1.0,1.0,0.6622
4,9,47,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6406
4,10,46,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.62
4,11,45,300,0.9833,1.0,1.0,1.0,1.0,1.0,1.0,0.6005
4,12,44,300,0.0,1.0,1.0,0.9298,1.0,1.0,1.0,0.5453
4,13,43,300,0.0,1.0,1.0,0.9287,1.0,1.0,1.0,0.5292
4,14,42,300,0.0,1.0,1.0,0.9238,1.0,1.0,0.9507,0.5285
4,15,41,300,0.0,1.0,1.0,0.9177,1.0,1.0,0.8589,0.5446
4,16,40,300,0.0,1.0,0.9999,0.9185,1.0,1.0,0.7586,0.5705
4,17,39,300,0.0,1.0,0.9996,0.9142,1.0,1.0,0.686,0.5875
4,18,38,300,0.0,1.0,0.9992,0.9132,1.0,1.0,0.6252,0.604
4,19,37,300,0.0,1.0,0.9983,0.9151,1.0,1.0,0.5605,0.6251
4,20,36,300,0.0,1.0,0.9976,0.9142,1.0,1.0,0.503,0.644
4,21,35,300,0.0,1.0,0.9943,0.9097,1.0,1.0,0.4715,0.6525
4,22,34,300,0.0,1.0,0.9934,0.9228,1.0,1.0,0.4424,0.6668
4,23,33,300,0.0,1.0,0.9904,0.9238,1.0,1.0,0.4354,0.6683
4,24,32,300,0.0,1.0,0.9871,0.9277,1.0,1.0,0.4308,0.6698
4,25,31,300,0.0,1.0,0.9814,0.9324,1.0,1.0,0.4196,0.6743
4,26,30,300,0.0,1.0,0.9738,0.9448,1.0,1.0,0.3746,0.6952
4,27,29,300,0.0,1.0,0.9675,0.9531,1.0,1.0,0.3425,0.7097
4,28,28,300,0.0,1.0,0.9617,0.9613,1.0,1.0,0.3308,0.7153
5,5,50,300,0.8167,1.0,1.0,1.0,0.9725,1.0,1.0,0.7087
5,6,49,300,0.82,1.0,1.0,1.0,0.981,1.0,1.0,0.6842
5,7,48,300,0.8933,1.0,1.0,1.0,0.9919,1.0,1.0,0.6607
5,8,47,300,0.9033,1.0,1.0,1.0,0.9949,1.0,1.0,0.6384
5,9,46,300,0.99,1.0,1.0,1.0,0.9997,1.0,1.0,0.6172
5,10,45,300,0.9967,1.0,1.0,1.0,0.9998,1.0,1.0,0.5972
5,11,44,300,0.9333,1.0,1.0,0.9998,1.0,1.0,1.0,0.5782
5,12,43,300,0.0,1.0,1.0,0.9581,1.0,1.0,1.0,0.5395
5,13,42,300,0.0,1.0,1.0,0.9557,1.0,1.0,0.9983,0.5232
5,14,41,300,0.0,1.0,1.0,0.9552,1.0,1.0,0.9305,0.5301
5,15,40,300,0.0,1.0,1.0,0.9528,1.0,1.0,0.8128,0.5558
5,16,39,300,0.0,1.0,1.0,0.951,1.0,1.0,0.7018,0.5838
5,17,38,300,0.0,1.0,1.0,0.9519,1.0,1.0,0.6289,0.6027
5,18,37,300,0.0,1.0,1.0,0.9513,1.0,1.0,0.5521,0.6249
5,19,36,300,0.0,1.0,0.9999,0.9568,1.0,1.0,0.475,0.6516
5,20,35,300,0.0,1.0,0.9998,0.9584,1.0,1.0,0.414,0.6725
5,21,34,300,0.0,1.0,0.9999,0.9617,1.0,1.0,0.3735,0.6871
5,22,33,300,0.0,1.0,0.9999,0.9678,1.0,1.0,0.3452,0.6985
5,23,32,300,0.0,1.0,0.9995,0.9757,1.0,1.0,0.3298,0.7056
5,24,31,300,0.0,1.0,0.999,0.9834,1.0,1.0,0.3163,0.7121
5,25,30,300,0.0,1.0,0.9989,0.9872,1.0,1.0,0.2762,0.7288
5,26,29,300,0.0,1.0,0.997,0.9887,1.0,1.0,0.2348,0.7458
5,27,28,300,0.0,1.0,0.994,0.993,1.0,1.0,0.2141,0.7547
6,6,48,300,0.43,1.0,1.0,1.0,0.8888,1.0,1.0,0.6622
6,7,47,300,0.5967,1.0,1.0,1.0,0.9521,1.0,1.0,0.6383
6,8,46,300,0.71,1.0,1.0,1.0,0.9757,1.0,1.0,0.6162
6,9,45,300,0.94,1.0,1.0,1.0,0.9954,1.0,1.0,0.5951
6,10,44,300,0.9933,1.0,1.0,1.0,0.9998,1.0,1.0,0.5756
6,11,43,300,0.9133,1.0,1.0,0.9996,0.9997,1.0,1.0,0.557
6,12,42,300,0.0067,1.0,1.0,0.9515,0.9999,1.0,1.0,0.5168
6,13,41,300,0.0033,1.0,1.0,0.9506,1.0,1.0,0.9996,0.5015
6,14,40,300,0.0,1.0,1.0,0.9476,1.0,1.0,0.9382,0.5054
6,15,39,300,0.0,1.0,1.0,0.948,1.0,1.0,0.8257,0.5302
6,16,38,300,0.0,1.0,1.0,0.9465,1.0,1.0,0.7196,0.556
6,17,37,300,0.0,1.0,1.0,0.9528,1.0,1.0,0.6438,0.5776
6,18,36,300,0.0,1.0,0.9999,0.9509,1.0,1.0,0.5726,0.5967
6,19,35,300,0.0,1.0,0.9998,0.9588,1.0,1.0,0.497,0.6227
6,20,34,300,0.0,1.0,0.9997,0.963,1.0,1.0,0.4348,0.6442
6,21,33,300,0.0,1.0,0.9997,0.9706,1.0,1.0,0.3875,0.6621
6,22,32,300,0.0,1.0,0.9994,0.9771,1.0,1.0,0.3584,0.6734
6,23,31,300,0.0,1.0,0.9989,0.9811,1.0,1.0,0.349,0.6767
6,24,30,300,0.0,1.0,0.999,0.9849,1.0,1.0,0.3357,0.6819
6,25,29,300,0.0,1.0,0.998,0.9903,1.0,1.0,0.3088,0.6931
6,26,28,300,0.0,1.0,0.998,0.9928,1.0,1.0,0.271,0.7085
6,27,27,300,0.0,1.0,0.9961,0.9948,1.0,1.0,0.2524,0.716
7,7,46,300,0.5933,1.0,1.0,1.0,0.9642,1.0,1.0,0.616
7,8,45,300,0.5667,1.0,1.0,1.0,0.9679,1.0,1.0,0.5949
7,9,44,300,0.87,1.0,1.0,1.0,0.9902,1.0,1.0,0.5742
7,10,43,300,0.9833,1.0,1.0,1.0,0.9991,1.0,1.0,0.555
7,11,42,300,0.2967,1.0,1.0,0.9913,0.9998,1.0,1.0,0.5331
7,12,41,300,0.0,1.0,1.0,0.9177,0.9979,1.0,1.0,0.4831
7,13,40,300,0.0,1.0,1.0,0.9173,1.0,1.0,0.9998,0.4692
7,14,39,300,0.0,1.0,1.0,0.9127,1.0,1.0,0.9577,0.4674
7,15,38,300,0.0,1.0,1.0,0.9162,1.0,1.0,0.8659,0.487
7,16,37,300,0.0,1.0,1.0,0.9117,1.0,1.0,0.7687,0.5084
7,17,36,300,0.0,1.0,0.9996,0.9138,1.0,1.0,0.6998,0.5258
7,18,35,300,0.0,1.0,0.9992,0.9172,1.0,1.0,0.6315,0.5455
7,19,34,300,0.0,1.0,0.9983,0.9226,1.0,1.0,0.5651,0.5668
7,20,33,300,0.0,1.0,0.9971,0.9252,1.0,1.0,0.5159,0.5825
7,21,32,300,0.0,1.0,0.9966,0.935,1.0,1.0,0.4735,0.5988
7,22,31,300,0.0,1.0,0.9957,0.9436,1.0,1.0,0.4476,0.6092
7,23,30,300,0.0,1.0,0.9923,0.949,1.0,1.0,0.4602,0.6041
7,24,29,300,0.0,1.0,0.99,0.959,1.0,1.0,0.4628,0.6042
7,25,28,300,0.0,1.0,0.9878,0.9694,1.0,1.0,0.473,0.6015
7,26,27,300,0.0,1.0,0.9834,0.9786,1.0,1.0,0.4423,0.6142
8,8,44,300,0.3667,1.0,1.0,1.0,0.9566,1.0,1.0,0.5749
8,9,43,300,0.7833,1.0,1.0,1.0,0.9876,1.0,1.0,0.5544
8,10,42,300,0.9633,1.0,1.0,1.0,0.9982,1.0,1.0,0.5356
8,11,41,300,0.5367,1.0,1.0,0.9967,0.9994,1.0,1.0,0.5169
8,12,40,300,0.0,1.0,1.0,0.9207,0.9993,1.0,1.0,0.4679
8,13,39,300,0.0,1.0,1.0,0.9175,0.9998,1.0,0.9998,0.4533
8,14,38,300,0.0,1.0,1.0,0.9193,1.0,1.0,0.9566,0.4546
8,15,37,300,0.0,1.0,1.0,0.9129,1.0,1.0,0.8735,0.4674
8,16,36,300,0.0,1.0,0.9999,0.9157,1.0,1.0,0.7768,0.4908
8,17,35,300,0.0,1.0,0.9997,0.918,1.0,1.0,0.6978,0.5111
8,18,34,300,0.0,1.0,0.999,0.9238,1.0,1.0,0.6316,0.5303
8,19,33,300,0.0,1.0,0.9983,0.9259,1.0,1.0,0.5685,0.549
8,20,32,300,0.0,1.0,0.9969,0.9305,1.0,1.0,0.5119,0.5674
8,21,31,300,0.0,1.0,0.9953,0.942,1.0,1.0,0.4783,0.5804
8,22,30,300,0.0,1.0,0.9936,0.9511,1.0,1.0,0.4601,0.5875
8,23,29,300,0.0,1.0,0.992,0.9551,1.0,1.0,0.4536,0.5895
8,24,28,300,0.0,1.0,0.988,0.962,1.0,1.0,0.486,0.5776
8,25,27,300,0.0,1.0,0.9856,0.9737,1.0,1.0,0.4657,0.5867
8,26,26,300,0.0,1.0,0.9813,0.979,1.0,1.0,0.4581,0.5897
9,9,42,300,0.87,1.0,1.0,1.0,0.9911,1.0,1.0,0.5354
9,10,41,300,0.9733,1.0,1.0,1.0,0.9988,1.0,1.0,0.5173
9,11,40,300,0.8167,1.0,1.0,0.9988,0.999,1.0,1.0,0.5001
9,12,39,300,0.0167,1.0,1.0,0.9538,0.9993,1.0,1.0,0.466
9,13,38,300,0.01,1.0,1.0,0.9497,1.0,1.0,0.9984,0.4514
9,14,37,300,0.0,1.0,1.0,0.9551,1.0,1.0,0.949,0.4553
9,15,36,300,0.0,1.0,1.0,0.9532,1.0,1.0,0.8492,0.4739
9,16,35,300,0.0,1.0,1.0,0.9563,1.0,1.0,0.7386,0.5008
9,17,34,300,0.0,1.0,0.9998,0.9585,1.0,1.0,0.6615,0.5196
9,18,33,300,0.0,1.0,0.9996,0.9637,1.0,1.0,0.5871,0.5406
9,19,32,300,0.0,1.0,0.999,0.9682,1.0,1.0,0.5108,0.5636
9,20,31,300,0.0,1.0,0.9987,0.9719,1.0,1.0,0.4437,0.5848
9,21,30,300,0.0,1.0,0.9979,0.9739,1.0,1.0,0.4044,0.5969
9,22,29,300,0.0,1.0,0.997,0.979,1.0,1.0,0.3761,0.6066
9,23,28,300,0.0,1.0,0.9955,0.983,1.0,1.0,0.3682,0.609
9,24,27,300,0.0,1.0,0.9941,0.9879,1.0,1.0,0.3669,0.6097
9,25,26,300,0.0,1.0,0.992,0.9909,1.0,1.0,0.3583,0.6126
10,10,40,300,0.9867,1.0,1.0,1.0,0.9996,1.0,1.0,0.5
10,11,39,300,0.6233,1.0,1.0,0.9981,0.9998,1.0,1.0,0.4831
10,12,38,300,0.0233,1.0,1.0,0.9721,0.9997,1.0,1.0,0.458
10,13,37,300,0.0333,1.0,1.0,0.9714,1.0,1.0,0.9978,0.445
10,14,36,300,0.0,1.0,1.0,0.9737,1.0,1.0,0.9452,0.4484
10,15,35,300,0.0,1.0,1.0,0.9727,1.0,1.0,0.8373,0.469
10,16,34,300,0.0,1.0,1.0,0.9783,1.0,1.0,0.7239,0.4967
10,17,33,300,0.0,1.0,0.9999,0.9797,1.0,1.0,0.6422,0.5161
10,18,32,300,0.0,1.0,0.9997,0.9821,1.0,1.0,0.5623,0.5373
10,19,31,300,0.0,1.0,0.9991,0.9831,1.0,1.0,0.4811,0.5603
10,20,30,300,0.0,1.0,0.9989,0.9866,1.0,1.0,0.4105,0.582
10,21,29,300,0.0,1.0,0.9985,0.9894,1.0,1.0,0.3566,0.599
10,22,28,300,0.0,1.0,0.9977,0.9924,1.0,1.0,0.3266,0.6086
10,23,27,300,0.0,1.0,0.9979,0.9934,1.0,1.0,0.3102,0.6136
10,24,26,300,0.0,1.0,0.9975,0.9943,1.0,1.0,0.3079,0.614
10,25,25,300,0.0,1.0,0.9972,0.9969,1.0,1.0,0.2904,0.6204
11,11,38,300,0.1267,1.0,1.0,0.9844,0.9997,1.0,1.0,0.4623
11,12,37,300,0.01,1.0,1.0,0.9313,0.9997,1.0,1.0,0.4285
11,13,36,300,0.0,1.0,1.0,0.9355,1.0,1.0,0.9995,0.4181
11,14,35,300,0.0,1.0,1.0,0.9361,1.0,1.0,0.9642,0.417
11,15,34,300,0.0,1.0,1.0,0.9331,1.0,1.0,0.8874,0.4283
11,16,33,300,0.0,1.0,0.9999,0.9391,1.0,1.0,0.7937,0.4499
11,17,32,300,0.0,1.0,0.9989,0.9394,1.0,1.0,0.7174,0.467
11,18,31,300,0.0,1.0,0.9975,0.9454,1.0,1.0,0.6479,0.4854
11,19,30,300,0.0,1.0,0.9953,0.947,1.0,1.0,0.5836,0.5025
11,20,29,300,0.0,1.0,0.9915,0.9478,1.0,1.0,0.5269,0.5181
11,21,28,300,0.0,1.0,0.988,0.9576,1.0,1.0,0.4725,0.5359
11,22,27,300,0.0,1.0,0.9842,0.9624,1.0,1.0,0.4518,0.5421
11,23,26,300,0.0,1.0,0.9801,0.9657,1.0,1.0,0.4696,0.5356
11,24,25,300,0.0,1.0,0.9752,0.9744,1.0,1.0,0.5325,0.515
12,12,36,300,0.0,1.0,1.0,0.8597,0.9991,1.0,1.0,0.391
12,13,35,300,0.0,1.0,1.0,0.8569,1.0,1.0,0.9999,0.3799
12,14,34,300,0.0,1.0,1.0,0.8544,1.0,1.0,0.9772,0.3762
12,15,33,300,0.0,1.0,1.0,0.8499,1.0,1.0,0.9378,0.3781
12,16,32,300,0.0,1.0,0.9984,0.8525,1.0,1.0,0.8887,0.3865
12,17,31,300,0.0,1.0,0.9937,0.8531,1.0,1.0,0.8554,0.3911
12,18,30,300,0.0,1.0,0.987,0.8548,1.0,1.0,0.8154,0.3992
12,19,29,300,0.0,1.0,0.9778,0.8625,1.0,1.0,0.7785,0.4086
12,20,28,300,0.0,1.0,0.9648,0.8721,1.0,1.0,0.7449,0.4177
12,21,27,300,0.0,1.0,0.9514,0.8787,1.0,1.0,0.7381,0.4182
12,22,26,300,0.0,1.0,0.9397,0.8938,1.0,1.0,0.7472,0.4156
12,23,25,300,0.0,1.0,0.9283,0.9033,1.0,1.0,0.8097,0.3952
12,24,24,300,0.0,1.0,0.9211,0.9158,1.0,1.0,0.8171,0.3935
13,13,34,300,0.0,1.0,1.0,0.8534,0.9999,1.0,0.9999,0.3693
13,14,33,300,0.0,1.0,1.0,0.8502,1.0,0.9999,0.9797,0.3652
13,15,32,300,0.0,1.0,1.0,0.8525,1.0,1.0,0.941,0.369
13,16,31,300,0.0,1.0,0.9983,0.8508,1.0,1.0,0.8989,0.3742
13,17,30,300,0.0,1.0,0.9937,0.8584,1.0,1.0,0.857,0.3831
13,18,29,300,0.0,1.0,0.9864,0.8646,1.0,1.0,0.8252,0.3896
13,19,28,300,0.0,1.0,0.9764,0.869,1.0,1.0,0.7988,0.3947
13,20,27,300,0.0,1.0,0.9635,0.8804,1.0,1.0,0.774,0.4012
13,21,26,300,0.0,1.0,0.9512,0.893,1.0,1.0,0.775,0.4005
13,22,25,300,0.0,1.0,0.9425,0.9076,1.0,1.0,0.7999,0.3933
13,23,24,300,0.0,1.0,0.9298,0.9155,1.0,1.0,0.8221,0.3856
14,14,32,300,0.0,1.0,1.0,0.8462,1.0,0.9838,0.9834,0.3591
14,15,31,300,0.0,1.0,1.0,0.8504,1.0,0.9863,0.9482,0.3619
14,16,30,300,0.0,1.0,0.9982,0.8618,1.0,0.9894,0.9047,0.3699
14,17,29,300,0.0,1.0,0.9941,0.8593,1.0,0.9937,0.8708,0.373
14,18,28,300,0.0,1.0,0.9861,0.8781,1.0,0.997,0.8354,0.3822
14,19,27,300,0.0,1.0,0.9756,0.8803,1.0,0.9997,0.825,0.3815
14,20,26,300,0.0,1.0,0.9628,0.8898,0.9999,0.9999,0.8279,0.3793
14,21,25,300,0.0,1.0,0.9522,0.9064,1.0,0.9999,0.8311,0.3786
14,22,24,300,0.0,1.0,0.9407,0.9153,1.0,1.0,0.8236,0.38
14,23,23,300,0.0,1.0,0.933,0.9266,1.0,1.0,0.8142,0.3832
15,15,30,300,0.0,1.0,1.0,0.8496,0.9995,0.9547,0.9564,0.3609
15,16,29,300,0.0,1.0,0.9988,0.857,0.9983,0.9609,0.9175,0.3658
15,17,28,300,0.0,1.0,0.9933,0.8696,0.9975,0.9697,0.8836,0.3709
15,18,27,300,0.0,0.9999,0.9869,0.8801,0.9961,0.9778,0.8578,0.3745
15,19,26,300,0.0,1.0,0.9774,0.893,0.9952,0.9885,0.8492,0.3737
15,20,25,300,0.0,1.0,0.9641,0.9059,0.9936,0.9912,0.8611,0.3692
15,21,24,300,0.0,1.0,0.9502,0.9179,0.9935,0.9929,0.8421,0.3734
15,22,23,300,0.0,1.0,0.9382,0.9306,0.9929,0.9923,0.826,0.3779
16,16,28,300,0.0,0.9983,0.9984,0.871,0.9945,0.9254,0.9292,0.3697
16,17,27,300,0.0,0.9984,0.994,0.8805,0.9902,0.9409,0.8865,0.3746
16,18,26,300,0.0,0.9984,0.9872,0.8917,0.9869,0.9611,0.8913,0.3675
16,19,25,300,0.0,0.998,0.977,0.903,0.9862,0.9759,0.8954,0.3618
16,20,24,300,0.0,0.9986,0.9636,0.9178,0.9824,0.973,0.8703,0.3692
16,21,23,300,0.0,0.9985,0.9538,0.9286,0.977,0.9721,0.8332,0.3798
16,22,22,300,0.0,0.9982,0.9406,0.9412,0.9738,0.9733,0.8216,0.383
17,17,26,300,0.0,0.9938,0.9941,0.8925,0.983,0.9231,0.9222,0.3687
17,18,25,300,0.0,0.9945,0.9875,0.9042,0.9755,0.9442,0.9233,0.363
17,19,24,300,0.0,0.994,0.9763,0.9164,0.9694,0.9445,0.9016,0.368
17,20,23,300,0.0,0.9934,0.9624,0.9281,0.9666,0.9498,0.8787,0.372
17,21,22,300,0.0,0.9926,0.9518,0.9402,0.9575,0.9479,0.8438,0.3827
18,18,24,300,0.0,0.986,0.9861,0.9193,0.9694,0.9263,0.9279,0.3658
18,19,23,300,0.0,0.9865,0.9769,0.9296,0.9585,0.9259,0.8988,0.3735
18,20,22,300,0.0,0.9873,0.9642,0.9398,0.9459,0.9265,0.8771,0.38
18,21,21,300,0.0,0.9869,0.9506,0.9512,0.936,0.9359,0.8649,0.3824
19,19,22,300,0.0,0.9761,0.9771,0.9403,0.9481,0.9021,0.9024,0.3787
19,20,21,300,0.0,0.9765,0.9652,0.9511,0.9325,0.915,0.8933,0.3803
20,20,20,300,0.0,0.963,0.9638,0.9621,0.9167,0.9156,0.9169,0.3773
