s1,s2,s3,n_graphs,exact,reach_1,reach_2,reach_3,cut_12,cut_13,cut_23,pred_positive_rate
2,7,51,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7372
2,8,50,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7133
2,9,49,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6906
2,10,48,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6689
2,11,47,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6483
2,12,46,300,0.0,1.0,1.0,0.9103,1.0,1.0,1.0,0.5773
2,13,45,300,0.0,1.0,1.0,0.9063,1.0,1.0,1.0,0.559
2,14,44,300,0.0,1.0,1.0,0.9023,1.0,1.0,0.9704,0.5521
2,15,43,300,0.0,1.0,1.0,0.9002,1.0,1.0,0.8854,0.5682
2,16,42,300,0.0,1.0,1.0,0.8935,1.0,1.0,0.792,0.5889
2,17,41,300,0.0,1.0,0.9998,0.8917,1.0,1.0,0.721,0.607
2,18,40,300,0.0,1.0,0.9988,0.8902,1.0,1.0,0.6585,0.6245
2,19,39,300,0.0,1.0,0.9972,0.8817,1.0,1.0,0.6067,0.6368
2,20,38,300,0.0,1.0,0.9954,0.8834,1.0,1.0,0.562,0.6523
2,21,37,300,0.0,1.0,0.994,0.8811,1.0,1.0,0.5304,0.6619
2,22,36,300,0.0,1.0,0.9915,0.8838,1.0,1.0,0.5096,0.6696
2,23,35,300,0.0,1.0,0.9875,0.8842,1.0,1.0,0.5069,0.6688
2,24,34,300,0.0,1.0,0.9826,0.8901,1.0,1.0,0.4992,0.6723
2,25,33,300,0.0,1.0,0.9775,0.8974,1.0,1.0,0.4944,0.6751
2,26,32,300,0.0,1.0,0.9662,0.9049,1.0,1.0,0.492,0.6758
2,27,31,300,0.0,1.0,0.9561,0.9117,1.0,1.0,0.4682,0.6865
2,28,30,300,0.0,1.0,0.9453,0.9236,1.0,1.0,0.4443,0.6983
2,29,29,300,0.0,1.0,0.9335,0.9341,1.0,1.0,0.4376,0.7012
3,3,54,300,0.1167,1.0,1.0,1.0,0.6081,1.0,1.0,0.817
3,4,53,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7872
3,5,52,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7606
3,6,51,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.735
3,7,50,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7106
3,8,49,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6872
3,9,48,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.665
3,10,47,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6439
3,11,46,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6239
3,12,45,300,0.0,1.0,1.0,0.9105,1.0,1.0,1.0,0.5558
3,13,44,300,0.0,1.0,1.0,0.91,1.0,1.0,1.0,0.5399
3,14,43,300,0.0,1.0,1.0,0.9047,1.0,1.0,0.9702,0.5327
3,15,42,300,0.0,1.0,1.0,0.9025,1.0,1.0,0.8888,0.5473
3,16,41,300,0.0,1.0,1.0,0.8962,1.0,1.0,0.7869,0.5709
3,17,40,300,0.0,1.0,0.9989,0.8949,1.0,1.0,0.7146,0.5894
3,18,39,300,0.0,1.0,0.9969,0.8902,1.0,1.0,0.653,0.6049
3,19,38,300,0.0,1.0,0.9955,0.8911,1.0,1.0,0.5907,0.6251
3,20,37,300,0.0,1.0,0.9932,0.8873,1.0,1.0,0.5552,0.6343
3,21,36,300,0.0,1.0,0.9915,0.8938,1.0,1.0,0.5173,0.6496
3,22,35,300,0.0,1.0,0.9898,0.8915,1.0,1.0,0.495,0.6561
3,23,34,300,0.0,1.0,0.9856,0.8986,1.0,1.0,0.4908,0.6581
3,24,33,300,0.0,1.0,0.981,0.9025,1.0,1.0,0.4978,0.6545
3,25,32,300,0.0,1.0,0.9769,0.9195,1.0,1.0,0.4806,0.6653
3,26,31,300,0.0,1.0,0.9709,0.9255,1.0,1.0,0.4663,0.6717
3,27,30,300,0.0,1.0,0.9611,0.9348,1.0,1.0,0.4544,0.6772
3,28,29,300,0.0,1.0,0.9491,0.9411,1.0,1.0,0.4426,0.6814
4,4,52,300,0.55,1.0,1.0,1.0,0.9227,1.0,1.0,0.7607
4,5,51,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7339
4,6,50,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7089
4,7,49,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.685
4,8,48,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6622
4,9,47,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6406
4,10,46,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.62
4,11,45,300,0.9767,1.0,1.0,0.9999,1.0,1.0,1.0,0.6005
4,12,44,300,0.0,1.0,1.0,0.9362,1.0,1.0,1.0,0.5487
4,13,43,300,0.0,1.0,1.0,0.9343,1.0,1.0,1.0,0.5321
4,14,42,300,0.0,1.0,1.0,0.9321,1.0,1.0,0.9682,0.5268
4,15,41,300,0.0,1.0,1.0,0.9246,1.0,1.0,0.883,0.5395
4,16,40,300,0.0,1.0,0.9999,0.9288,1.0,1.0,0.7733,0.5697
4,17,39,300,0.0,1.0,0.9983,0.9261,1.0,1.0,0.6956,0.5888
4,18,38,300,0.0,1.0,0.9956,0.9248,1.0,1.0,0.619,0.6106
4,19,37,300,0.0,1.0,0.9921,0.9288,1.0,1.0,0.5465,0.635
4,20,36,300,0.0,1.0,0.9904,0.9299,1.0,1.0,0.4896,0.6542
4,21,35,300,0.0,1.0,0.9903,0.9339,1.0,1.0,0.4453,0.6707
4,22,34,300,0.0,1.0,0.9878,0.9422,1.0,1.0,0.415,0.6835
4,23,33,300,0.0,1.0,0.9875,0.9416,1.0,1.0,0.4068,0.6851
4,24,32,300,0.0,1.0,0.9868,0.9517,1.0,1.0,0.3896,0.694
4,25,31,300,0.0,1.0,0.9823,0.9546,1.0,1.0,0.381,0.6968
4,26,30,300,0.0,1.0,0.9781,0.958,1.0,1.0,0.3636,0.7039
4,27,29,300,0.0,1.0,0.972,0.9639,1.0,1.0,0.3383,0.7148
4,28,28,300,0.0,1.0,0.9686,0.9668,1.0,1.0,0.3166,0.7241
5,5,50,300,0.2867,1.0,1.0,1.0,0.9377,1.0,1.0,0.7092
5,6,49,300,0.7367,1.0,1.0,1.0,0.9663,1.0,1.0,0.6845
5,7,48,300,0.8233,1.0,1.0,1.0,0.9809,1.0,1.0,0.6609
5,8,47,300,0.97,1.0,1.0,1.0,0.9989,1.0,1.0,0.6384
5,9,46,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6172
5,10,45,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5972
5,11,44,300,0.9233,1.0,1.0,0.9997,1.0,1.0,1.0,0.5782
5,12,43,300,0.01,1.0,1.0,0.9492,1.0,1.0,1.0,0.535
5,13,42,300,0.01,1.0,1.0,0.9452,1.0,1.0,0.9997,0.5178
5,14,41,300,0.0,1.0,1.0,0.9407,1.0,1.0,0.9585,0.5145
5,15,40,300,0.0,1.0,1.0,0.9417,1.0,1.0,0.8581,0.5359
5,16,39,300,0.0,1.0,1.0,0.9408,1.0,1.0,0.7431,0.5652
5,17,38,300,0.0,1.0,0.9997,0.9405,1.0,1.0,0.6629,0.5861
5,18,37,300,0.0,1.0,0.9988,0.9433,1.0,1.0,0.5962,0.6055
5,19,36,300,0.0,1.0,0.9972,0.9478,1.0,1.0,0.5248,0.6293
5,20,35,300,0.0,1.0,0.9967,0.9522,1.0,1.0,0.4624,0.6513
5,21,34,300,0.0,1.0,0.9962,0.9596,1.0,1.0,0.414,0.67
5,22,33,300,0.0,1.0,0.9951,0.9629,1.0,1.0,0.385,0.6804
5,23,32,300,0.0,1.0,0.9938,0.9702,1.0,1.0,0.3614,0.6904
5,24,31,300,0.0,1.0,0.9936,0.9737,1.0,1.0,0.3521,0.6939
5,25,30,300,0.0,1.0,0.9934,0.9776,1.0,1.0,0.3408,0.6987
5,26,29,300,0.0,1.0,0.9894,0.9826,1.0,1.0,0.3116,0.7109
5,27,28,300,0.0,1.0,0.9878,0.9842,1.0,1.0,0.2831,0.7226
6,6,48,300,0.1,1.0,1.0,1.0,0.684,1.0,1.0,0.6663
6,7,47,300,0.21,1.0,1.0,1.0,0.799,1.0,1.0,0.6419
6,8,46,300,0.6233,1.0,1.0,1.0,0.9708,1.0,1.0,0.6163
6,9,45,300,0.98,1.0,1.0,1.0,0.9991,1.0,1.0,0.595
6,10,44,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5756
6,11,43,300,0.8767,1.0,1.0,0.9994,1.0,1.0,1.0,0.5569
6,12,42,300,0.0633,1.0,1.0,0.9678,1.0,1.0,1.0,0.5246
6,13,41,300,0.0767,1.0,1.0,0.9701,1.0,1.0,0.999,0.5106
6,14,40,300,0.0,1.0,1.0,0.968,1.0,1.0,0.9321,0.5162
6,15,39,300,0.0,1.0,1.0,0.9666,1.0,1.0,0.8222,0.539
6,16,38,300,0.0,1.0,1.0,0.9671,1.0,1.0,0.7139,0.566
6,17,37,300,0.0,1.0,1.0,0.9731,1.0,1.0,0.6408,0.5861
6,18,36,300,0.0,1.0,1.0,0.9759,1.0,1.0,0.5645,0.6084
6,19,35,300,0.0,1.0,1.0,0.9813,1.0,1.0,0.486,0.6343
6,20,34,300,0.0,1.0,1.0,0.9839,1.0,1.0,0.4197,0.6564
6,21,33,300,0.0,1.0,0.9999,0.9835,1.0,1.0,0.3726,0.6717
6,22,32,300,0.0,1.0,1.0,0.9898,1.0,1.0,0.3317,0.6874
6,23,31,300,0.0,1.0,0.9999,0.992,1.0,1.0,0.3003,0.699
6,24,30,300,0.0,1.0,0.9997,0.995,1.0,1.0,0.2805,0.7066
6,25,29,300,0.0,1.0,0.9996,0.9969,1.0,1.0,0.255,0.7165
6,26,28,300,0.0,1.0,0.9991,0.9975,1.0,1.0,0.2229,0.7291
6,27,27,300,0.0,1.0,0.9989,0.9988,1.0,1.0,0.1993,0.7389
7,7,46,300,0.19,1.0,1.0,1.0,0.8276,1.0,1.0,0.6197
7,8,45,300,0.4,1.0,1.0,1.0,0.9323,1.0,1.0,0.596
7,9,44,300,0.93,1.0,1.0,1.0,0.9979,1.0,1.0,0.574
7,10,43,300,0.99,1.0,1.0,1.0,1.0,1.0,1.0,0.555
7,11,42,300,0.3633,1.0,1.0,0.9901,1.0,1.0,1.0,0.5325
7,12,41,300,0.0033,1.0,1.0,0.9376,1.0,1.0,1.0,0.4921
7,13,40,300,0.01,1.0,1.0,0.9266,1.0,1.0,0.9993,0.4734
7,14,39,300,0.0,1.0,1.0,0.9274,1.0,1.0,0.9574,0.4736
7,15,38,300,0.0,1.0,1.0,0.9339,1.0,1.0,0.8581,0.4963
7,16,37,300,0.0,1.0,1.0,0.9327,1.0,1.0,0.7582,0.5196
7,17,36,300,0.0,1.0,1.0,0.9348,1.0,1.0,0.6831,0.5388
7,18,35,300,0.0,1.0,0.9996,0.9424,1.0,1.0,0.614,0.5599
7,19,34,300,0.0,1.0,0.9993,0.951,1.0,1.0,0.5429,0.5837
7,20,33,300,0.0,1.0,0.9986,0.9486,1.0,1.0,0.4983,0.5959
7,21,32,300,0.0,1.0,0.9972,0.9557,1.0,1.0,0.4633,0.6084
7,22,31,300,0.0,1.0,0.9963,0.9629,1.0,1.0,0.4259,0.6225
7,23,30,300,0.0,1.0,0.9961,0.9749,1.0,1.0,0.4027,0.6329
7,24,29,300,0.0,1.0,0.9927,0.9781,1.0,1.0,0.3961,0.6347
7,25,28,300,0.0,1.0,0.9937,0.9854,1.0,1.0,0.3864,0.6395
7,26,27,300,0.0,1.0,0.9896,0.9873,1.0,1.0,0.4155,0.6275
8,8,44,300,0.3567,1.0,1.0,1.0,0.9556,1.0,1.0,0.5749
8,9,43,300,0.8833,1.0,1.0,1.0,0.9956,1.0,1.0,0.5541
8,10,42,300,0.9933,1.0,1.0,1.0,1.0,1.0,1.0,0.5355
8,11,41,300,0.59,1.0,1.0,0.9962,1.0,1.0,1.0,0.5166
8,12,40,300,0.02,1.0,1.0,0.9406,1.0,1.0,1.0,0.4765
8,13,39,300,0.02,1.0,1.0,0.9356,1.0,1.0,0.9995,0.4609
8,14,38,300,0.0,1.0,1.0,0.9413,1.0,1.0,0.9572,0.4631
8,15,37,300,0.0,1.0,1.0,0.9385,1.0,1.0,0.8586,0.4814
8,16,36,300,0.0,1.0,1.0,0.9391,1.0,1.0,0.7584,0.5049
8,17,35,300,0.0,1.0,1.0,0.9454,1.0,1.0,0.679,0.5264
8,18,34,300,0.0,1.0,0.9997,0.9577,1.0,1.0,0.6039,0.5504
8,19,33,300,0.0,1.0,0.9989,0.956,1.0,1.0,0.5454,0.5659
8,20,32,300,0.0,1.0,0.9975,0.9633,1.0,1.0,0.4922,0.5835
8,21,31,300,0.0,1.0,0.9974,0.9689,1.0,1.0,0.4413,0.601
8,22,30,300,0.0,1.0,0.9954,0.9685,1.0,1.0,0.4207,0.6064
8,23,29,300,0.0,1.0,0.9922,0.9752,1.0,1.0,0.4034,0.6127
8,24,28,300,0.0,1.0,0.9932,0.9829,1.0,1.0,0.3927,0.6177
8,25,27,300,0.0,1.0,0.9904,0.9833,1.0,1.0,0.4154,0.6083
8,26,26,300,0.0,1.0,0.9897,0.9889,1.0,1.0,0.413,0.6099
9,9,42,300,0.97,1.0,1.0,1.0,0.9988,1.0,1.0,0.5351
9,10,41,300,0.9967,1.0,1.0,1.0,1.0,1.0,1.0,0.5172
9,11,40,300,0.8433,1.0,1.0,0.9989,1.0,1.0,1.0,0.5001
9,12,39,300,0.0867,1.0,1.0,0.9656,1.0,1.0,1.0,0.4708
9,13,38,300,0.0633,1.0,1.0,0.9625,1.0,1.0,0.9981,0.4564
9,14,37,300,0.0,1.0,1.0,0.9653,1.0,1.0,0.951,0.4585
9,15,36,300,0.0,1.0,1.0,0.9659,1.0,1.0,0.8418,0.4805
9,16,35,300,0.0,1.0,1.0,0.9709,1.0,1.0,0.7324,0.5075
9,17,34,300,0.0,1.0,1.0,0.9749,1.0,1.0,0.65,0.5285
9,18,33,300,0.0,1.0,0.9998,0.9777,1.0,1.0,0.5807,0.5468
9,19,32,300,0.0,1.0,0.9994,0.9843,1.0,1.0,0.5021,0.571
9,20,31,300,0.0,1.0,0.9988,0.9819,1.0,1.0,0.4504,0.5851
9,21,30,300,0.0,1.0,0.9979,0.9833,1.0,1.0,0.3915,0.6037
9,22,29,300,0.0,1.0,0.9973,0.9886,1.0,1.0,0.3517,0.6174
9,23,28,300,0.0,1.0,0.995,0.9898,1.0,1.0,0.3228,0.6267
9,24,27,300,0.0,1.0,0.995,0.9902,1.0,1.0,0.3255,0.6251
9,25,26,300,0.0,1.0,0.9936,0.9918,1.0,1.0,0.3344,0.6217
10,10,40,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
10,11,39,300,0.89,1.0,1.0,0.9994,1.0,1.0,1.0,0.4837
10,12,38,300,0.15,1.0,1.0,0.9688,1.0,1.0,1.0,0.4567
10,13,37,300,0.1133,1.0,1.0,0.9727,1.0,1.0,0.997,0.4457
10,14,36,300,0.0,1.0,1.0,0.9722,1.0,1.0,0.9508,0.4463
10,15,35,300,0.0,1.0,1.0,0.975,1.0,1.0,0.8424,0.4683
10,16,34,300,0.0,1.0,1.0,0.9795,1.0,1.0,0.7275,0.496
10,17,33,300,0.0,1.0,1.0,0.9783,1.0,1.0,0.6519,0.5127
10,18,32,300,0.0,1.0,0.9997,0.9831,1.0,1.0,0.5819,0.5313
10,19,31,300,0.0,1.0,0.9995,0.9845,1.0,1.0,0.5077,0.5521
10,20,30,300,0.0,1.0,0.9992,0.9871,1.0,1.0,0.4396,0.5725
10,21,29,300,0.0,1.0,0.9974,0.9869,1.0,1.0,0.3906,0.5868
10,22,28,300,0.0,1.0,0.9955,0.9886,1.0,1.0,0.3483,0.6001
10,23,27,300,0.0,1.0,0.9941,0.9886,1.0,1.0,0.3319,0.6047
10,24,26,300,0.0,1.0,0.9936,0.9918,1.0,1.0,0.3242,0.6074
10,25,25,300,0.0,1.0,0.994,0.9949,1.0,1.0,0.3288,0.6062
11,11,38,300,0.33,1.0,1.0,0.9883,1.0,1.0,1.0,0.4638
11,12,37,300,0.0,1.0,1.0,0.9083,1.0,1.0,1.0,0.42
11,13,36,300,0.0067,1.0,1.0,0.9141,1.0,1.0,0.999,0.4107
11,14,35,300,0.0,1.0,1.0,0.9109,1.0,1.0,0.9681,0.4075
11,15,34,300,0.0,1.0,1.0,0.9084,1.0,1.0,0.898,0.4176
11,16,33,300,0.0,1.0,1.0,0.9163,1.0,1.0,0.8118,0.4379
11,17,32,300,0.0,1.0,0.9999,0.9187,1.0,1.0,0.7415,0.454
11,18,31,300,0.0,1.0,0.9993,0.9287,1.0,1.0,0.6933,0.4671
11,19,30,300,0.0,1.0,0.998,0.9274,1.0,1.0,0.6528,0.4761
11,20,29,300,0.0,1.0,0.9949,0.9406,1.0,1.0,0.5956,0.4947
11,21,28,300,0.0,1.0,0.9886,0.9446,1.0,1.0,0.5626,0.5038
11,22,27,300,0.0,1.0,0.9809,0.9512,1.0,1.0,0.5594,0.504
11,23,26,300,0.0,1.0,0.9772,0.9592,1.0,1.0,0.5734,0.4995
11,24,25,300,0.0,1.0,0.9707,0.9671,1.0,1.0,0.5886,0.4944
12,12,36,300,0.0,1.0,1.0,0.8038,1.0,1.0,1.0,0.3713
12,13,35,300,0.0,1.0,1.0,0.8034,1.0,1.0,0.9999,0.3623
12,14,34,300,0.0,1.0,1.0,0.803,1.0,1.0,0.9843,0.3583
12,15,33,300,0.0,1.0,1.0,0.8136,1.0,1.0,0.9456,0.3653
12,16,32,300,0.0,1.0,1.0,0.817,1.0,1.0,0.9009,0.3733
12,17,31,300,0.0,1.0,0.9997,0.8202,1.0,1.0,0.8741,0.3776
12,18,30,300,0.0,1.0,0.9987,0.8331,1.0,1.0,0.8509,0.3843
12,19,29,300,0.0,1.0,0.9945,0.842,1.0,1.0,0.8503,0.3836
12,20,28,300,0.0,1.0,0.9839,0.8592,1.0,1.0,0.8513,0.3839
12,21,27,300,0.0,1.0,0.9755,0.8758,1.0,1.0,0.8711,0.3785
12,22,26,300,0.0,1.0,0.9583,0.8899,1.0,1.0,0.8852,0.3735
12,23,25,300,0.0,1.0,0.9431,0.9101,1.0,1.0,0.885,0.3743
12,24,24,300,0.0,1.0,0.9274,0.9272,1.0,1.0,0.8841,0.3748
13,13,34,300,0.0,1.0,1.0,0.8053,1.0,1.0,1.0,0.3543
13,14,33,300,0.0,1.0,1.0,0.8077,1.0,0.9999,0.9875,0.3507
13,15,32,300,0.0,1.0,1.0,0.8132,1.0,1.0,0.951,0.3555
13,16,31,300,0.0,1.0,1.0,0.8235,1.0,1.0,0.9105,0.3641
13,17,30,300,0.0,1.0,0.9997,0.8302,1.0,1.0,0.8815,0.3697
13,18,29,300,0.0,1.0,0.9981,0.8426,1.0,1.0,0.8686,0.373
13,19,28,300,0.0,1.0,0.994,0.8577,1.0,1.0,0.8684,0.3734
13,20,27,300,0.0,1.0,0.9837,0.8757,1.0,1.0,0.8854,0.369
13,21,26,300,0.0,1.0,0.9734,0.8951,1.0,1.0,0.882,0.371
13,22,25,300,0.0,1.0,0.9597,0.9111,1.0,1.0,0.8792,0.3719
13,23,24,300,0.0,1.0,0.9439,0.9276,1.0,1.0,0.8792,0.3719
14,14,32,300,0.0,1.0,1.0,0.8159,1.0,0.9896,0.9893,0.3479
14,15,31,300,0.0,1.0,1.0,0.8237,0.9995,0.9921,0.956,0.3517
14,16,30,300,0.0,1.0,1.0,0.8279,0.9991,0.9948,0.926,0.355
14,17,29,300,0.0,1.0,0.9996,0.8439,0.9982,0.9969,0.8912,0.3638
14,18,28,300,0.0,1.0,0.9977,0.8605,0.9987,0.9991,0.8822,0.3661
14,19,27,300,0.0,1.0,0.9935,0.8758,0.9989,0.9993,0.8985,0.3617
14,20,26,300,0.0,1.0,0.9852,0.8898,0.9986,0.9989,0.907,0.3592
14,21,25,300,0.0,1.0,0.9738,0.9094,0.9987,0.9992,0.8954,0.3633
14,22,24,300,0.0,1.0,0.9607,0.926,0.9989,0.999,0.8769,0.369
14,23,23,300,0.0,1.0,0.9431,0.9427,0.9993,0.9991,0.88,0.3678
15,15,30,300,0.0,1.0,1.0,0.8333,0.9932,0.9619,0.9607,0.3549
15,16,29,300,0.0,1.0,1.0,0.8443,0.987,0.9696,0.9301,0.3592
15,17,28,300,0.0,1.0,0.9997,0.86,0.983,0.9775,0.9004,0.3651
15,18,27,300,0.0,1.0,0.9979,0.873,0.98,0.9833,0.9129,0.3604
15,19,26,300,0.0,1.0,0.9934,0.8904,0.981,0.9853,0.9144,0.3598
15,20,25,300,0.0,1.0,0.9839,0.9099,0.9803,0.9837,0.9048,0.3636
15,21,24,300,0.0,1.0,0.9737,0.9317,0.9812,0.9834,0.885,0.3703
15,22,23,300,0.0,1.0,0.9609,0.9437,0.983,0.9842,0.8783,0.3713
16,16,28,300,0.0,1.0,1.0,0.8564,0.9683,0.9429,0.9406,0.3633
16,17,27,300,0.0,1.0,0.9997,0.8727,0.9581,0.9582,0.9281,0.3638
16,18,26,300,0.0,1.0,0.998,0.889,0.9558,0.9644,0.9252,0.3634
16,19,25,300,0.0,1.0,0.9929,0.9082,0.9579,0.9623,0.9212,0.3653
16,20,24,300,0.0,1.0,0.9842,0.9288,0.9553,0.9591,0.9009,0.3727
16,21,23,300,0.0,1.0,0.9708,0.9422,0.9573,0.959,0.8952,0.3735
16,22,22,300,0.0,1.0,0.9579,0.9599,0.9586,0.957,0.883,0.3774
17,17,26,300,0.0,0.9997,0.9996,0.8923,0.9407,0.9363,0.9344,0.3701
17,18,25,300,0.0,0.9997,0.9976,0.9088,0.9346,0.9367,0.9231,0.3738
17,19,24,300,0.0,0.9995,0.9936,0.9293,0.9342,0.9348,0.9149,0.3772
17,20,23,300,0.0,0.9997,0.9848,0.9452,0.9291,0.9285,0.8974,0.3842
17,21,22,300,0.0,0.9996,0.9733,0.9605,0.9286,0.9272,0.8819,0.3886
18,18,24,300,0.0,0.998,0.9982,0.927,0.9262,0.9234,0.9165,0.3802
18,19,23,300,0.0,0.9976,0.9942,0.9438,0.9235,0.9192,0.913,0.3828
18,20,22,300,0.0,0.9976,0.9845,0.9604,0.9229,0.9202,0.9003,0.386
18,21,21,300,0.0,0.9981,0.9705,0.9733,0.9235,0.9212,0.9028,0.3847
19,19,22,300,0.0,0.9945,0.994,0.96,0.9243,0.9131,0.9121,0.3845
19,20,21,300,0.0,0.9936,0.9838,0.9718,0.9205,0.9173,0.9084,0.3848
20,20,20,300,0.0,0.9853,0.9845,0.9851,0.9066,0.9044,0.9101,0.3905
