split_a,mode,metric,distance,value,n_pairs
2,random,reach_long_by_dist,9,1.0,106
2,random,reach_long_by_dist,10,1.0,104
2,random,reach_long_by_dist,11,1.0,102
2,random,reach_long_by_dist,12,1.0,100
2,random,reach_long_by_dist,13,1.0,98
2,random,reach_long_by_dist,14,1.0,96
2,random,reach_long_by_dist,15,1.0,94
2,random,reach_long_by_dist,16,1.0,92
2,random,reach_long_by_dist,17,1.0,90
2,random,reach_long_by_dist,18,1.0,88
2,random,reach_long_by_dist,19,1.0,86
2,random,reach_long_by_dist,20,1.0,84
2,random,reach_long_by_dist,21,1.0,82
2,random,reach_long_by_dist,22,1.0,80
2,random,reach_long_by_dist,23,1.0,78
2,random,reach_long_by_dist,24,1.0,76
2,random,reach_long_by_dist,25,1.0,74
2,random,reach_long_by_dist,26,1.0,72
2,random,reach_long_by_dist,27,1.0,70
2,random,reach_long_by_dist,28,1.0,68
2,random,reach_long_by_dist,29,1.0,66
2,random,reach_long_by_dist,30,1.0,64
2,random,reach_long_by_dist,31,1.0,62
2,random,reach_long_by_dist,32,1.0,60
2,random,reach_long_by_dist,33,1.0,58
2,random,reach_long_by_dist,34,1.0,56
2,random,reach_long_by_dist,35,1.0,54
2,random,reach_long_by_dist,36,1.0,52
2,random,reach_long_by_dist,37,1.0,50
2,random,reach_long_by_dist,38,1.0,48
2,random,reach_long_by_dist,39,1.0,46
2,random,reach_long_by_dist,40,1.0,44
2,random,reach_long_by_dist,41,1.0,42
2,random,reach_long_by_dist,42,1.0,40
2,random,reach_long_by_dist,43,1.0,38
2,random,reach_long_by_dist,44,1.0,36
2,random,reach_long_by_dist,45,1.0,34
2,random,reach_long_by_dist,46,1.0,32
2,random,reach_long_by_dist,47,1.0,30
2,random,reach_long_by_dist,48,1.0,28
2,random,reach_long_by_dist,49,1.0,26
2,random,reach_long_by_dist,50,1.0,24
2,random,reach_long_by_dist,51,1.0,22
2,random,reach_long_by_dist,52,1.0,20
2,random,reach_long_by_dist,53,1.0,18
2,random,reach_long_by_dist,54,1.0,16
2,random,reach_long_by_dist,55,1.0,14
2,random,reach_long_by_dist,56,1.0,12
2,random,reach_long_by_dist,57,1.0,10
2,random,reach_long_by_dist,58,1.0,8
2,random,reach_long_by_dist,59,1.0,6
2,random,reach_long_by_dist,60,1.0,4
2,random,reach_long_by_dist,61,1.0,2
2,random,exact,,1.0,
2,random,reach_long,,1.0,
2,random,reach_short,,1.0,
2,random,cut,,1.0,
2,random,pred_positive_rate,,0.9395,
3,random,reach_long_by_dist,1,1.0,120
3,random,reach_long_by_dist,2,1.0,118
3,random,reach_long_by_dist,3,1.0,116
3,random,reach_long_by_dist,4,1.0,114
3,random,reach_long_by_dist,5,1.0,112
3,random,reach_long_by_dist,6,1.0,110
3,random,reach_long_by_dist,7,1.0,108
3,random,reach_long_by_dist,8,1.0,106
3,random,reach_long_by_dist,9,1.0,104
3,random,reach_long_by_dist,10,1.0,102
3,random,reach_long_by_dist,11,0.9999,100
3,random,reach_long_by_dist,12,1.0,98
3,random,reach_long_by_dist,13,0.9994,96
3,random,reach_long_by_dist,14,0.9994,94
3,random,reach_long_by_dist,15,0.9992,92
3,random,reach_long_by_dist,16,0.9994,90
3,random,reach_long_by_dist,17,0.9994,88
3,random,reach_long_by_dist,18,0.9993,86
3,random,reach_long_by_dist,19,0.9993,84
3,random,reach_long_by_dist,20,0.9994,82
3,random,reach_long_by_dist,21,0.9994,80
3,random,reach_long_by_dist,22,0.9994,78
3,random,reach_long_by_dist,23,0.9992,76
3,random,reach_long_by_dist,24,0.9993,74
3,random,reach_long_by_dist,25,0.999,72
3,random,reach_long_by_dist,26,0.9991,70
3,random,reach_long_by_dist,27,0.9993,68
3,random,reach_long_by_dist,28,0.9989,66
3,random,reach_long_by_dist,29,0.9991,64
3,random,reach_long_by_dist,30,0.9992,62
3,random,reach_long_by_dist,31,0.9992,60
3,random,reach_long_by_dist,32,0.9988,58
3,random,reach_long_by_dist,33,0.9989,56
3,random,reach_long_by_dist,34,0.9989,54
3,random,reach_long_by_dist,35,0.999,52
3,random,reach_long_by_dist,36,0.999,50
3,random,reach_long_by_dist,37,0.9988,48
3,random,reach_long_by_dist,38,0.9991,46
3,random,reach_long_by_dist,39,0.9986,44
3,random,reach_long_by_dist,40,0.9988,42
3,random,reach_long_by_dist,41,0.9988,40
3,random,reach_long_by_dist,42,0.9982,38
3,random,reach_long_by_dist,43,0.9983,36
3,random,reach_long_by_dist,44,0.9985,34
3,random,reach_long_by_dist,45,0.9984,32
3,random,reach_long_by_dist,46,0.9967,30
3,random,reach_long_by_dist,47,0.9961,28
3,random,reach_long_by_dist,48,0.9788,26
3,random,reach_long_by_dist,49,0.9537,24
3,random,reach_long_by_dist,50,0.9836,22
3,random,reach_long_by_dist,51,0.9935,20
3,random,reach_long_by_dist,52,0.9928,18
3,random,reach_long_by_dist,53,0.9869,16
3,random,reach_long_by_dist,54,0.9921,14
3,random,reach_long_by_dist,55,0.9942,12
3,random,reach_long_by_dist,56,0.994,10
3,random,reach_long_by_dist,57,0.9925,8
3,random,reach_long_by_dist,58,0.9983,6
3,random,reach_long_by_dist,59,0.995,4
3,random,reach_long_by_dist,60,1.0,2
3,random,exact,,0.52,
3,random,reach_long,,0.9987,
3,random,reach_short,,1.0,
3,random,cut,,0.9999,
3,random,pred_positive_rate,,0.9095,
4,random,reach_long_by_dist,1,1.0,118
4,random,reach_long_by_dist,2,1.0,116
4,random,reach_long_by_dist,3,1.0,114
4,random,reach_long_by_dist,4,1.0,112
4,random,reach_long_by_dist,5,1.0,110
4,random,reach_long_by_dist,6,1.0,108
4,random,reach_long_by_dist,7,1.0,106
4,random,reach_long_by_dist,8,1.0,104
4,random,reach_long_by_dist,9,1.0,102
4,random,reach_long_by_dist,10,1.0,100
4,random,reach_long_by_dist,11,1.0,98
4,random,reach_long_by_dist,12,1.0,96
4,random,reach_long_by_dist,13,1.0,94
4,random,reach_long_by_dist,14,1.0,92
4,random,reach_long_by_dist,15,1.0,90
4,random,reach_long_by_dist,16,1.0,88
4,random,reach_long_by_dist,17,1.0,86
4,random,reach_long_by_dist,18,1.0,84
4,random,reach_long_by_dist,19,1.0,82
4,random,reach_long_by_dist,20,1.0,80
4,random,reach_long_by_dist,21,1.0,78
4,random,reach_long_by_dist,22,1.0,76
4,random,reach_long_by_dist,23,1.0,74
4,random,reach_long_by_dist,24,1.0,72
4,random,reach_long_by_dist,25,1.0,70
4,random,reach_long_by_dist,26,1.0,68
4,random,reach_long_by_dist,27,1.0,66
4,random,reach_long_by_dist,28,1.0,64
4,random,reach_long_by_dist,29,1.0,62
4,random,reach_long_by_dist,30,1.0,60
4,random,reach_long_by_dist,31,1.0,58
4,random,reach_long_by_dist,32,1.0,56
4,random,reach_long_by_dist,33,1.0,54
4,random,reach_long_by_dist,34,1.0,52
4,random,reach_long_by_dist,35,1.0,50
4,random,reach_long_by_dist,36,1.0,48
4,random,reach_long_by_dist,37,1.0,46
4,random,reach_long_by_dist,38,1.0,44
4,random,reach_long_by_dist,39,1.0,42
4,random,reach_long_by_dist,40,1.0,40
4,random,reach_long_by_dist,41,1.0,38
4,random,reach_long_by_dist,42,1.0,36
4,random,reach_long_by_dist,43,1.0,34
4,random,reach_long_by_dist,44,1.0,32
4,random,reach_long_by_dist,45,1.0,30
4,random,reach_long_by_dist,46,1.0,28
4,random,reach_long_by_dist,47,1.0,26
4,random,reach_long_by_dist,48,0.9979,24
4,random,reach_long_by_dist,49,0.9986,22
4,random,reach_long_by_dist,50,1.0,20
4,random,reach_long_by_dist,51,1.0,18
4,random,reach_long_by_dist,52,1.0,16
4,random,reach_long_by_dist,53,1.0,14
4,random,reach_long_by_dist,54,1.0,12
4,random,reach_long_by_dist,55,1.0,10
4,random,reach_long_by_dist,56,1.0,8
4,random,reach_long_by_dist,57,1.0,6
4,random,reach_long_by_dist,58,1.0,4
4,random,reach_long_by_dist,59,1.0,2
4,random,exact,,0.975,
4,random,reach_long,,1.0,
4,random,reach_short,,1.0,
4,random,cut,,1.0,
4,random,pred_positive_rate,,0.8828,
5,random,reach_long_by_dist,1,1.0,116
5,random,reach_long_by_dist,2,1.0,114
5,random,reach_long_by_dist,3,1.0,112
5,random,reach_long_by_dist,4,1.0,110
5,random,reach_long_by_dist,5,1.0,108
5,random,reach_long_by_dist,6,1.0,106
5,random,reach_long_by_dist,7,1.0,104
5,random,reach_long_by_dist,8,1.0,102
5,random,reach_long_by_dist,9,1.0,100
5,random,reach_long_by_dist,10,1.0,98
5,random,reach_long_by_dist,11,1.0,96
5,random,reach_long_by_dist,12,1.0,94
5,random,reach_long_by_dist,13,1.0,92
5,random,reach_long_by_dist,14,1.0,90
5,random,reach_long_by_dist,15,1.0,88
5,random,reach_long_by_dist,16,1.0,86
5,random,reach_long_by_dist,17,1.0,84
5,random,reach_long_by_dist,18,1.0,82
5,random,reach_long_by_dist,19,1.0,80
5,random,reach_long_by_dist,20,1.0,78
5,random,reach_long_by_dist,21,1.0,76
5,random,reach_long_by_dist,22,1.0,74
5,random,reach_long_by_dist,23,1.0,72
5,random,reach_long_by_dist,24,1.0,70
5,random,reach_long_by_dist,25,1.0,68
5,random,reach_long_by_dist,26,1.0,66
5,random,reach_long_by_dist,27,1.0,64
5,random,reach_long_by_dist,28,1.0,62
5,random,reach_long_by_dist,29,1.0,60
5,random,reach_long_by_dist,30,1.0,58
5,random,reach_long_by_dist,31,1.0,56
5,random,reach_long_by_dist,32,1.0,54
5,random,reach_long_by_dist,33,1.0,52
5,random,reach_long_by_dist,34,1.0,50
5,random,reach_long_by_dist,35,1.0,48
5,random,reach_long_by_dist,36,1.0,46
5,random,reach_long_by_dist,37,1.0,44
5,random,reach_long_by_dist,38,1.0,42
5,random,reach_long_by_dist,39,1.0,40
5,random,reach_long_by_dist,40,1.0,38
5,random,reach_long_by_dist,41,1.0,36
5,random,reach_long_by_dist,42,1.0,34
5,random,reach_long_by_dist,43,1.0,32
5,random,reach_long_by_dist,44,1.0,30
5,random,reach_long_by_dist,45,1.0,28
5,random,reach_long_by_dist,46,1.0,26
5,random,reach_long_by_dist,47,1.0,24
5,random,reach_long_by_dist,48,1.0,22
5,random,reach_long_by_dist,49,1.0,20
5,random,reach_long_by_dist,50,1.0,18
5,random,reach_long_by_dist,51,1.0,16
5,random,reach_long_by_dist,52,1.0,14
5,random,reach_long_by_dist,53,1.0,12
5,random,reach_long_by_dist,54,1.0,10
5,random,reach_long_by_dist,55,1.0,8
5,random,reach_long_by_dist,56,1.0,6
5,random,reach_long_by_dist,57,1.0,4
5,random,reach_long_by_dist,58,1.0,2
5,random,exact,,1.0,
5,random,reach_long,,1.0,
5,random,reach_short,,1.0,
5,random,cut,,1.0,
5,random,pred_positive_rate,,0.856,
6,random,reach_long_by_dist,1,1.0,114
6,random,reach_long_by_dist,2,1.0,112
6,random,reach_long_by_dist,3,1.0,110
6,random,reach_long_by_dist,4,1.0,108
6,random,reach_long_by_dist,5,1.0,106
6,random,reach_long_by_dist,6,1.0,104
6,random,reach_long_by_dist,7,1.0,102
6,random,reach_long_by_dist,8,1.0,100
6,random,reach_long_by_dist,9,1.0,98
6,random,reach_long_by_dist,10,1.0,96
6,random,reach_long_by_dist,11,1.0,94
6,random,reach_long_by_dist,12,1.0,92
6,random,reach_long_by_dist,13,1.0,90
6,random,reach_long_by_dist,14,1.0,88
6,random,reach_long_by_dist,15,1.0,86
6,random,reach_long_by_dist,16,1.0,84
6,random,reach_long_by_dist,17,1.0,82
6,random,reach_long_by_dist,18,1.0,80
6,random,reach_long_by_dist,19,1.0,78
6,random,reach_long_by_dist,20,1.0,76
6,random,reach_long_by_dist,21,1.0,74
6,random,reach_long_by_dist,22,1.0,72
6,random,reach_long_by_dist,23,1.0,70
6,random,reach_long_by_dist,24,1.0,68
6,random,reach_long_by_dist,25,1.0,66
6,random,reach_long_by_dist,26,1.0,64
6,random,reach_long_by_dist,27,1.0,62
6,random,reach_long_by_dist,28,1.0,60
6,random,reach_long_by_dist,29,1.0,58
6,random,reach_long_by_dist,30,1.0,56
6,random,reach_long_by_dist,31,1.0,54
6,random,reach_long_by_dist,32,1.0,52
6,random,reach_long_by_dist,33,1.0,50
6,random,reach_long_by_dist,34,1.0,48
6,random,reach_long_by_dist,35,1.0,46
6,random,reach_long_by_dist,36,1.0,44
6,random,reach_long_by_dist,37,1.0,42
6,random,reach_long_by_dist,38,1.0,40
6,random,reach_long_by_dist,39,1.0,38
6,random,reach_long_by_dist,40,1.0,36
6,random,reach_long_by_dist,41,1.0,34
6,random,reach_long_by_dist,42,1.0,32
6,random,reach_long_by_dist,43,1.0,30
6,random,reach_long_by_dist,44,1.0,28
6,random,reach_long_by_dist,45,1.0,26
6,random,reach_long_by_dist,46,0.9996,24
6,random,reach_long_by_dist,47,1.0,22
6,random,reach_long_by_dist,48,1.0,20
6,random,reach_long_by_dist,49,1.0,18
6,random,reach_long_by_dist,50,1.0,16
6,random,reach_long_by_dist,51,1.0,14
6,random,reach_long_by_dist,52,1.0,12
6,random,reach_long_by_dist,53,1.0,10
6,random,reach_long_by_dist,54,1.0,8
6,random,reach_long_by_dist,55,1.0,6
6,random,reach_long_by_dist,56,1.0,4
6,random,reach_long_by_dist,57,1.0,2
6,random,exact,,0.995,
6,random,reach_long,,1.0,
6,random,reach_short,,1.0,
6,random,cut,,1.0,
6,random,pred_positive_rate,,0.8301,
7,random,reach_long_by_dist,1,1.0,112
7,random,reach_long_by_dist,2,1.0,110
7,random,reach_long_by_dist,3,1.0,108
7,random,reach_long_by_dist,4,1.0,106
7,random,reach_long_by_dist,5,1.0,104
7,random,reach_long_by_dist,6,1.0,102
7,random,reach_long_by_dist,7,1.0,100
7,random,reach_long_by_dist,8,1.0,98
7,random,reach_long_by_dist,9,1.0,96
7,random,reach_long_by_dist,10,1.0,94
7,random,reach_long_by_dist,11,1.0,92
7,random,reach_long_by_dist,12,1.0,90
7,random,reach_long_by_dist,13,0.999,88
7,random,reach_long_by_dist,14,0.998,86
7,random,reach_long_by_dist,15,0.9983,84
7,random,reach_long_by_dist,16,0.9976,82
7,random,reach_long_by_dist,17,0.9975,80
7,random,reach_long_by_dist,18,0.9976,78
7,random,reach_long_by_dist,19,0.9982,76
7,random,reach_long_by_dist,20,0.9977,74
7,random,reach_long_by_dist,21,0.9979,72
7,random,reach_long_by_dist,22,0.998,70
7,random,reach_long_by_dist,23,0.9976,68
7,random,reach_long_by_dist,24,0.998,66
7,random,reach_long_by_dist,25,0.9978,64
7,random,reach_long_by_dist,26,0.9977,62
7,random,reach_long_by_dist,27,0.9967,60
7,random,reach_long_by_dist,28,0.9978,58
7,random,reach_long_by_dist,29,0.9973,56
7,random,reach_long_by_dist,30,0.9965,54
7,random,reach_long_by_dist,31,0.9963,52
7,random,reach_long_by_dist,32,0.9974,50
7,random,reach_long_by_dist,33,0.9958,48
7,random,reach_long_by_dist,34,0.9959,46
7,random,reach_long_by_dist,35,0.9966,44
7,random,reach_long_by_dist,36,0.9964,42
7,random,reach_long_by_dist,37,0.9955,40
7,random,reach_long_by_dist,38,0.9953,38
7,random,reach_long_by_dist,39,0.9917,36
7,random,reach_long_by_dist,40,0.975,34
7,random,reach_long_by_dist,41,0.9597,32
7,random,reach_long_by_dist,42,0.9447,30
7,random,reach_long_by_dist,43,0.925,28
7,random,reach_long_by_dist,44,0.9165,26
7,random,reach_long_by_dist,45,0.9062,24
7,random,reach_long_by_dist,46,0.8968,22
7,random,reach_long_by_dist,47,0.869,20
7,random,reach_long_by_dist,48,0.835,18
7,random,reach_long_by_dist,49,0.8119,16
7,random,reach_long_by_dist,50,0.8757,14
7,random,reach_long_by_dist,51,0.8617,12
7,random,reach_long_by_dist,52,0.853,10
7,random,reach_long_by_dist,53,0.8413,8
7,random,reach_long_by_dist,54,0.7483,6
7,random,reach_long_by_dist,55,0.925,4
7,random,reach_long_by_dist,56,0.985,2
7,random,exact,,0.25,
7,random,reach_long,,0.9895,
7,random,reach_short,,0.9974,
7,random,cut,,0.9999,
7,random,pred_positive_rate,,0.797,
8,random,reach_long_by_dist,1,1.0,110
8,random,reach_long_by_dist,2,1.0,108
8,random,reach_long_by_dist,3,1.0,106
8,random,reach_long_by_dist,4,1.0,104
8,random,reach_long_by_dist,5,1.0,102
8,random,reach_long_by_dist,6,1.0,100
8,random,reach_long_by_dist,7,1.0,98
8,random,reach_long_by_dist,8,1.0,96
8,random,reach_long_by_dist,9,1.0,94
8,random,reach_long_by_dist,10,1.0,92
8,random,reach_long_by_dist,11,1.0,90
8,random,reach_long_by_dist,12,1.0,88
8,random,reach_long_by_dist,13,0.9776,86
8,random,reach_long_by_dist,14,0.9589,84
8,random,reach_long_by_dist,15,0.959,82
8,random,reach_long_by_dist,16,0.9565,80
8,random,reach_long_by_dist,17,0.9547,78
8,random,reach_long_by_dist,18,0.957,76
8,random,reach_long_by_dist,19,0.9557,74
8,random,reach_long_by_dist,20,0.954,72
8,random,reach_long_by_dist,21,0.9536,70
8,random,reach_long_by_dist,22,0.9519,68
8,random,reach_long_by_dist,23,0.9488,66
8,random,reach_long_by_dist,24,0.9484,64
8,random,reach_long_by_dist,25,0.9481,62
8,random,reach_long_by_dist,26,0.9465,60
8,random,reach_long_by_dist,27,0.9455,58
8,random,reach_long_by_dist,28,0.9421,56
8,random,reach_long_by_dist,29,0.9361,54
8,random,reach_long_by_dist,30,0.9371,52
8,random,reach_long_by_dist,31,0.9334,50
8,random,reach_long_by_dist,32,0.929,48
8,random,reach_long_by_dist,33,0.923,46
8,random,reach_long_by_dist,34,0.9191,44
8,random,reach_long_by_dist,35,0.9214,42
8,random,reach_long_by_dist,36,0.9155,40
8,random,reach_long_by_dist,37,0.9042,38
8,random,reach_long_by_dist,38,0.8239,36
8,random,reach_long_by_dist,39,0.7665,34
8,random,reach_long_by_dist,40,0.7356,32
8,random,reach_long_by_dist,41,0.709,30
8,random,reach_long_by_dist,42,0.6536,28
8,random,reach_long_by_dist,43,0.5573,26
8,random,reach_long_by_dist,44,0.4575,24
8,random,reach_long_by_dist,45,0.4059,22
8,random,reach_long_by_dist,46,0.265,20
8,random,reach_long_by_dist,47,0.2122,18
8,random,reach_long_by_dist,48,0.2531,16
8,random,reach_long_by_dist,49,0.1986,14
8,random,reach_long_by_dist,50,0.29,12
8,random,reach_long_by_dist,51,0.22,10
8,random,reach_long_by_dist,52,0.0988,8
8,random,reach_long_by_dist,53,0.205,6
8,random,reach_long_by_dist,54,0.215,4
8,random,reach_long_by_dist,55,0.815,2
8,random,exact,,0.0,
8,random,reach_long,,0.9204,
8,random,reach_short,,0.9582,
8,random,cut,,0.9999,
8,random,pred_positive_rate,,0.7208,
9,random,reach_long_by_dist,1,1.0,108
9,random,reach_long_by_dist,2,1.0,106
9,random,reach_long_by_dist,3,1.0,104
9,random,reach_long_by_dist,4,1.0,102
9,random,reach_long_by_dist,5,1.0,100
9,random,reach_long_by_dist,6,1.0,98
9,random,reach_long_by_dist,7,1.0,96
9,random,reach_long_by_dist,8,1.0,94
9,random,reach_long_by_dist,9,1.0,92
9,random,reach_long_by_dist,10,1.0,90
9,random,reach_long_by_dist,11,1.0,88
9,random,reach_long_by_dist,12,1.0,86
9,random,reach_long_by_dist,13,0.9217,84
9,random,reach_long_by_dist,14,0.8817,82
9,random,reach_long_by_dist,15,0.8779,80
9,random,reach_long_by_dist,16,0.8737,78
9,random,reach_long_by_dist,17,0.8696,76
9,random,reach_long_by_dist,18,0.8654,74
9,random,reach_long_by_dist,19,0.8642,72
9,random,reach_long_by_dist,20,0.859,70
9,random,reach_long_by_dist,21,0.8528,68
9,random,reach_long_by_dist,22,0.8509,66
9,random,reach_long_by_dist,23,0.8467,64
9,random,reach_long_by_dist,24,0.8397,62
9,random,reach_long_by_dist,25,0.8343,60
9,random,reach_long_by_dist,26,0.8295,58
9,random,reach_long_by_dist,27,0.8241,56
9,random,reach_long_by_dist,28,0.8181,54
9,random,reach_long_by_dist,29,0.8117,52
9,random,reach_long_by_dist,30,0.8028,50
9,random,reach_long_by_dist,31,0.7967,48
9,random,reach_long_by_dist,32,0.7857,46
9,random,reach_long_by_dist,33,0.7748,44
9,random,reach_long_by_dist,34,0.769,42
9,random,reach_long_by_dist,35,0.756,40
9,random,reach_long_by_dist,36,0.6989,38
9,random,reach_long_by_dist,37,0.6183,36
9,random,reach_long_by_dist,38,0.5938,34
9,random,reach_long_by_dist,39,0.5813,32
9,random,reach_long_by_dist,40,0.5353,30
9,random,reach_long_by_dist,41,0.4693,28
9,random,reach_long_by_dist,42,0.3542,26
9,random,reach_long_by_dist,43,0.2896,24
9,random,reach_long_by_dist,44,0.1991,22
9,random,reach_long_by_dist,45,0.071,20
9,random,reach_long_by_dist,46,0.0922,18
9,random,reach_long_by_dist,47,0.1175,16
9,random,reach_long_by_dist,48,0.0486,14
9,random,reach_long_by_dist,49,0.0742,12
9,random,reach_long_by_dist,50,0.041,10
9,random,reach_long_by_dist,51,0.0,8
9,random,reach_long_by_dist,52,0.04,6
9,random,reach_long_by_dist,53,0.005,4
9,random,reach_long_by_dist,54,0.55,2
9,random,exact,,0.0,
9,random,reach_long,,0.846,
9,random,reach_short,,0.9811,
9,random,cut,,0.9998,
9,random,pred_positive_rate,,0.6463,
10,random,reach_long_by_dist,1,1.0,106
10,random,reach_long_by_dist,2,1.0,104
10,random,reach_long_by_dist,3,1.0,102
10,random,reach_long_by_dist,4,1.0,100
10,random,reach_long_by_dist,5,1.0,98
10,random,reach_long_by_dist,6,1.0,96
10,random,reach_long_by_dist,7,1.0,94
10,random,reach_long_by_dist,8,1.0,92
10,random,reach_long_by_dist,9,1.0,90
10,random,reach_long_by_dist,10,1.0,88
10,random,reach_long_by_dist,11,1.0,86
10,random,reach_long_by_dist,12,1.0,84
10,random,reach_long_by_dist,13,0.8988,82
10,random,reach_long_by_dist,14,0.8479,80
10,random,reach_long_by_dist,15,0.8454,78
10,random,reach_long_by_dist,16,0.8418,76
10,random,reach_long_by_dist,17,0.8336,74
10,random,reach_long_by_dist,18,0.8343,72
10,random,reach_long_by_dist,19,0.8297,70
10,random,reach_long_by_dist,20,0.8246,68
10,random,reach_long_by_dist,21,0.8141,66
10,random,reach_long_by_dist,22,0.8084,64
10,random,reach_long_by_dist,23,0.8032,62
10,random,reach_long_by_dist,24,0.7988,60
10,random,reach_long_by_dist,25,0.7903,58
10,random,reach_long_by_dist,26,0.7823,56
10,random,reach_long_by_dist,27,0.7819,54
10,random,reach_long_by_dist,28,0.7619,52
10,random,reach_long_by_dist,29,0.7522,50
10,random,reach_long_by_dist,30,0.7427,48
10,random,reach_long_by_dist,31,0.7374,46
10,random,reach_long_by_dist,32,0.7255,44
10,random,reach_long_by_dist,33,0.711,42
10,random,reach_long_by_dist,34,0.6945,40
10,random,reach_long_by_dist,35,0.6355,38
10,random,reach_long_by_dist,36,0.5533,36
10,random,reach_long_by_dist,37,0.5356,34
10,random,reach_long_by_dist,38,0.5209,32
10,random,reach_long_by_dist,39,0.4863,30
10,random,reach_long_by_dist,40,0.4146,28
10,random,reach_long_by_dist,41,0.3165,26
10,random,reach_long_by_dist,42,0.2604,24
10,random,reach_long_by_dist,43,0.17,22
10,random,reach_long_by_dist,44,0.058,20
10,random,reach_long_by_dist,45,0.0883,18
10,random,reach_long_by_dist,46,0.115,16
10,random,reach_long_by_dist,47,0.0543,14
10,random,reach_long_by_dist,48,0.0692,12
10,random,reach_long_by_dist,49,0.048,10
10,random,reach_long_by_dist,50,0.0112,8
10,random,reach_long_by_dist,51,0.0433,6
10,random,reach_long_by_dist,52,0.03,4
10,random,reach_long_by_dist,53,0.385,2
10,random,exact,,0.0,
10,random,reach_long,,0.8211,
10,random,reach_short,,0.9996,
10,random,cut,,0.9965,
10,random,pred_positive_rate,,0.6123,
11,random,reach_long_by_dist,1,1.0,104
11,random,reach_long_by_dist,2,1.0,102
11,random,reach_long_by_dist,3,1.0,100
11,random,reach_long_by_dist,4,1.0,98
11,random,reach_long_by_dist,5,1.0,96
11,random,reach_long_by_dist,6,1.0,94
11,random,reach_long_by_dist,7,1.0,92
11,random,reach_long_by_dist,8,1.0,90
11,random,reach_long_by_dist,9,1.0,88
11,random,reach_long_by_dist,10,1.0,86
11,random,reach_long_by_dist,11,1.0,84
11,random,reach_long_by_dist,12,1.0,82
11,random,reach_long_by_dist,13,0.8925,80
11,random,reach_long_by_dist,14,0.8462,78
11,random,reach_long_by_dist,15,0.8393,76
11,random,reach_long_by_dist,16,0.8351,74
