s1,s2,s3,n_graphs,exact,reach_1,reach_2,reach_3,cut_12,cut_13,cut_23,pred_positive_rate
2,14,44,300,0.0,1.0,1.0,0.9069,1.0,1.0,0.9746,0.5531
2,15,43,300,0.0,1.0,1.0,0.9005,1.0,1.0,0.8958,0.5646
2,16,42,300,0.0,1.0,1.0,0.8977,1.0,1.0,0.8035,0.5867
2,17,41,300,0.0,1.0,0.9998,0.8873,1.0,1.0,0.7408,0.5974
2,18,40,300,0.0,1.0,0.9988,0.8889,1.0,1.0,0.681,0.6149
2,19,39,300,0.0,1.0,0.9967,0.8869,1.0,1.0,0.6219,0.6327
2,20,38,300,0.0,1.0,0.9938,0.8861,1.0,1.0,0.5748,0.6477
2,21,37,300,0.0,1.0,0.991,0.8849,1.0,1.0,0.5419,0.658
2,22,36,300,0.0,1.0,0.9861,0.8817,1.0,1.0,0.5249,0.6614
2,23,35,300,0.0,1.0,0.9802,0.8824,1.0,1.0,0.515,0.6636
2,24,34,300,0.0,1.0,0.9738,0.8881,1.0,1.0,0.5102,0.6654
2,25,33,300,0.0,1.0,0.965,0.8921,1.0,1.0,0.4959,0.6708
2,26,32,300,0.0,1.0,0.9545,0.8982,1.0,1.0,0.487,0.6742
2,27,31,300,0.0,1.0,0.9462,0.9058,1.0,1.0,0.4383,0.6969
2,28,30,300,0.0,1.0,0.9367,0.9136,1.0,1.0,0.4209,0.705
2,29,29,300,0.0,1.0,0.9303,0.9227,1.0,1.0,0.4163,0.7079
3,3,54,300,0.0067,1.0,1.0,1.0,0.5385,1.0,1.0,0.8173
3,4,53,300,0.84,1.0,1.0,1.0,0.9622,1.0,1.0,0.7875
3,5,52,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7606
3,6,51,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.735
3,7,50,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7106
3,8,49,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6872
3,9,48,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.665
3,10,47,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6439
3,11,46,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6239
3,12,45,300,0.0,1.0,1.0,0.9126,1.0,1.0,1.0,0.5569
3,13,44,300,0.0,1.0,1.0,0.909,1.0,1.0,1.0,0.5394
3,14,43,300,0.0,1.0,1.0,0.9048,1.0,1.0,0.9719,0.5322
3,15,42,300,0.0,1.0,1.0,0.894,1.0,1.0,0.8987,0.5397
3,16,41,300,0.0,1.0,1.0,0.8954,1.0,1.0,0.8055,0.5638
3,17,40,300,0.0,1.0,0.9991,0.8914,1.0,1.0,0.7321,0.5813
3,18,39,300,0.0,1.0,0.9969,0.8874,1.0,1.0,0.6755,0.5949
3,19,38,300,0.0,1.0,0.9941,0.8834,1.0,1.0,0.6173,0.6113
3,20,37,300,0.0,1.0,0.991,0.8917,1.0,1.0,0.5634,0.6324
3,21,36,300,0.0,1.0,0.9881,0.8785,1.0,1.0,0.5431,0.633
3,22,35,300,0.0,1.0,0.9846,0.8866,1.0,1.0,0.5144,0.6455
3,23,34,300,0.0,1.0,0.9787,0.889,1.0,1.0,0.5154,0.6435
3,24,33,300,0.0,1.0,0.9747,0.895,1.0,1.0,0.5075,0.647
3,25,32,300,0.0,1.0,0.9662,0.8995,1.0,1.0,0.5048,0.6473
3,26,31,300,0.0,1.0,0.9551,0.9109,1.0,1.0,0.4978,0.651
3,27,30,300,0.0,1.0,0.9492,0.9216,1.0,1.0,0.4613,0.6686
3,28,29,300,0.0,1.0,0.9425,0.9288,1.0,1.0,0.433,0.6815
4,4,52,300,0.4433,1.0,1.0,1.0,0.8983,1.0,1.0,0.7609
4,5,51,300,0.9967,1.0,1.0,1.0,0.9998,1.0,1.0,0.7339
4,6,50,300,0.9967,1.0,1.0,1.0,0.9999,1.0,1.0,0.7089
4,7,49,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.685
4,8,48,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6622
4,9,47,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6406
4,10,46,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.62
4,11,45,300,0.9933,1.0,1.0,1.0,1.0,1.0,1.0,0.6005
4,12,44,300,0.0,1.0,1.0,0.9469,1.0,1.0,1.0,0.5543
4,13,43,300,0.0033,1.0,1.0,0.9429,1.0,1.0,1.0,0.5363
4,14,42,300,0.0,1.0,1.0,0.9416,1.0,1.0,0.9635,0.5329
4,15,41,300,0.0,1.0,1.0,0.9352,1.0,1.0,0.8725,0.5479
4,16,40,300,0.0,1.0,1.0,0.9357,1.0,1.0,0.7643,0.5759
4,17,39,300,0.0,1.0,0.9999,0.9333,1.0,1.0,0.6801,0.5976
4,18,38,300,0.0,1.0,0.9984,0.9341,1.0,1.0,0.616,0.6156
4,19,37,300,0.0,1.0,0.9971,0.9349,1.0,1.0,0.5412,0.6398
4,20,36,300,0.0,1.0,0.9955,0.9394,1.0,1.0,0.4767,0.6632
4,21,35,300,0.0,1.0,0.9943,0.9387,1.0,1.0,0.4321,0.6782
4,22,34,300,0.0,1.0,0.9929,0.9445,1.0,1.0,0.407,0.6882
4,23,33,300,0.0,1.0,0.9932,0.9528,1.0,1.0,0.3812,0.7
4,24,32,300,0.0,1.0,0.9893,0.9556,1.0,1.0,0.3738,0.7022
4,25,31,300,0.0,1.0,0.9889,0.9567,1.0,1.0,0.3629,0.7063
4,26,30,300,0.0,1.0,0.982,0.9621,1.0,1.0,0.3379,0.7167
4,27,29,300,0.0,1.0,0.9806,0.9702,1.0,1.0,0.2816,0.7425
4,28,28,300,0.0,1.0,0.9729,0.9712,1.0,1.0,0.2734,0.7447
5,5,50,300,0.0633,1.0,1.0,1.0,0.8924,1.0,1.0,0.7098
5,6,49,300,0.8,1.0,1.0,1.0,0.9763,1.0,1.0,0.6843
5,7,48,300,0.91,1.0,1.0,1.0,0.9936,1.0,1.0,0.6607
5,8,47,300,0.99,1.0,1.0,1.0,0.9998,1.0,1.0,0.6383
5,9,46,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6172
5,10,45,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5972
5,11,44,300,0.9667,1.0,1.0,0.9999,1.0,1.0,1.0,0.5783
5,12,43,300,0.0267,1.0,1.0,0.9714,1.0,1.0,1.0,0.5462
5,13,42,300,0.0367,1.0,1.0,0.9704,1.0,1.0,0.9995,0.5299
5,14,41,300,0.0,1.0,1.0,0.9708,1.0,1.0,0.9463,0.5322
5,15,40,300,0.0,1.0,1.0,0.9661,1.0,1.0,0.8263,0.5571
5,16,39,300,0.0,1.0,1.0,0.9681,1.0,1.0,0.7044,0.5899
5,17,38,300,0.0,1.0,1.0,0.967,1.0,1.0,0.6298,0.6083
5,18,37,300,0.0,1.0,0.9998,0.9702,1.0,1.0,0.5503,0.6325
5,19,36,300,0.0,1.0,0.9995,0.9753,1.0,1.0,0.4734,0.6586
5,20,35,300,0.0,1.0,0.9994,0.9792,1.0,1.0,0.4054,0.6826
5,21,34,300,0.0,1.0,0.9991,0.9815,1.0,1.0,0.3582,0.6993
5,22,33,300,0.0,1.0,0.999,0.9844,1.0,1.0,0.3247,0.7115
5,23,32,300,0.0,1.0,0.9987,0.9889,1.0,1.0,0.3037,0.7198
5,24,31,300,0.0,1.0,0.9989,0.9906,1.0,1.0,0.2717,0.7323
5,25,30,300,0.0,1.0,0.9987,0.9935,1.0,1.0,0.2309,0.7492
5,26,29,300,0.0,1.0,0.9987,0.9945,1.0,1.0,0.1797,0.7705
5,27,28,300,0.0,1.0,0.9973,0.9951,1.0,1.0,0.1444,0.785
6,6,48,300,0.41,1.0,1.0,1.0,0.8901,1.0,1.0,0.6622
6,7,47,300,0.5667,1.0,1.0,1.0,0.938,1.0,1.0,0.6387
6,8,46,300,0.8767,1.0,1.0,1.0,0.9944,1.0,1.0,0.6157
6,9,45,300,0.9967,1.0,1.0,1.0,0.9999,1.0,1.0,0.595
6,10,44,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5756
6,11,43,300,0.88,1.0,1.0,0.9994,1.0,1.0,1.0,0.5569
6,12,42,300,0.1733,1.0,1.0,0.9763,1.0,1.0,1.0,0.5287
6,13,41,300,0.1,1.0,1.0,0.9765,1.0,1.0,0.9983,0.5137
6,14,40,300,0.0,1.0,1.0,0.9763,1.0,1.0,0.9307,0.5202
6,15,39,300,0.0,1.0,1.0,0.9713,1.0,1.0,0.8185,0.5422
6,16,38,300,0.0,1.0,1.0,0.9726,1.0,1.0,0.7102,0.5694
6,17,37,300,0.0,1.0,1.0,0.9787,1.0,1.0,0.6329,0.5909
6,18,36,300,0.0,1.0,1.0,0.9801,1.0,1.0,0.5624,0.6106
6,19,35,300,0.0,1.0,1.0,0.9803,1.0,1.0,0.4854,0.6342
6,20,34,300,0.0,1.0,1.0,0.9856,1.0,1.0,0.4139,0.6591
6,21,33,300,0.0,1.0,0.9999,0.9862,1.0,1.0,0.3634,0.6761
6,22,32,300,0.0,1.0,0.9998,0.9908,1.0,1.0,0.3225,0.6913
6,23,31,300,0.0,1.0,0.9999,0.9939,1.0,1.0,0.2824,0.7065
6,24,30,300,0.0,1.0,0.9998,0.9936,1.0,1.0,0.2624,0.7135
6,25,29,300,0.0,1.0,0.9991,0.9961,1.0,1.0,0.2285,0.7269
6,26,28,300,0.0,1.0,0.9993,0.9973,1.0,1.0,0.1812,0.746
6,27,27,300,0.0,1.0,0.9976,0.9989,1.0,1.0,0.1469,0.7599
7,7,46,300,0.5,1.0,1.0,1.0,0.9452,1.0,1.0,0.6165
7,8,45,300,0.73,1.0,1.0,1.0,0.9883,1.0,1.0,0.5943
7,9,44,300,0.9767,1.0,1.0,1.0,0.9995,1.0,1.0,0.5739
7,10,43,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.555
7,11,42,300,0.4933,1.0,1.0,0.9923,1.0,1.0,1.0,0.5335
7,12,41,300,0.0267,1.0,1.0,0.9436,1.0,1.0,1.0,0.4949
7,13,40,300,0.0267,1.0,1.0,0.9393,1.0,1.0,0.9997,0.4788
7,14,39,300,0.0,1.0,1.0,0.933,1.0,1.0,0.9608,0.4749
7,15,38,300,0.0,1.0,1.0,0.936,1.0,1.0,0.8604,0.4964
7,16,37,300,0.0,1.0,1.0,0.9429,1.0,1.0,0.749,0.5264
7,17,36,300,0.0,1.0,1.0,0.9401,1.0,1.0,0.6771,0.5427
7,18,35,300,0.0,1.0,0.9997,0.946,1.0,1.0,0.6126,0.5616
7,19,34,300,0.0,1.0,0.9993,0.9497,1.0,1.0,0.5488,0.5812
7,20,33,300,0.0,1.0,0.9991,0.9526,1.0,1.0,0.495,0.5984
7,21,32,300,0.0,1.0,0.9977,0.9623,1.0,1.0,0.4418,0.6183
7,22,31,300,0.0,1.0,0.9966,0.9649,1.0,1.0,0.4208,0.6249
7,23,30,300,0.0,1.0,0.9954,0.9688,1.0,1.0,0.4023,0.6315
7,24,29,300,0.0,1.0,0.9955,0.9784,1.0,1.0,0.3755,0.6432
7,25,28,300,0.0,1.0,0.9931,0.9839,1.0,1.0,0.3669,0.6467
7,26,27,300,0.0,1.0,0.9893,0.9862,1.0,1.0,0.3841,0.6395
8,8,44,300,0.5367,1.0,1.0,1.0,0.9822,1.0,1.0,0.574
8,9,43,300,0.9,1.0,1.0,1.0,0.9971,1.0,1.0,0.554
8,10,42,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5356
8,11,41,300,0.69,1.0,1.0,0.9967,1.0,1.0,1.0,0.5168
8,12,40,300,0.0567,1.0,1.0,0.9515,1.0,1.0,1.0,0.4812
8,13,39,300,0.0633,1.0,1.0,0.9543,1.0,1.0,0.9993,0.4686
8,14,38,300,0.0,1.0,1.0,0.9487,1.0,1.0,0.9566,0.4661
8,15,37,300,0.0,1.0,1.0,0.9501,1.0,1.0,0.8521,0.4877
8,16,36,300,0.0,1.0,1.0,0.9552,1.0,1.0,0.743,0.5155
8,17,35,300,0.0,1.0,1.0,0.9543,1.0,1.0,0.668,0.533
8,18,34,300,0.0,1.0,0.9997,0.961,1.0,1.0,0.5981,0.5533
8,19,33,300,0.0,1.0,0.9992,0.9626,1.0,1.0,0.5352,0.5714
8,20,32,300,0.0,1.0,0.9991,0.9668,1.0,1.0,0.4701,0.5925
8,21,31,300,0.0,1.0,0.9977,0.9692,1.0,1.0,0.4326,0.6042
8,22,30,300,0.0,1.0,0.9968,0.9739,1.0,1.0,0.3973,0.6165
8,23,29,300,0.0,1.0,0.9955,0.978,1.0,1.0,0.3824,0.6216
8,24,28,300,0.0,1.0,0.9945,0.9852,1.0,1.0,0.3539,0.6328
8,25,27,300,0.0,1.0,0.9917,0.9908,1.0,1.0,0.3426,0.6372
8,26,26,300,0.0,1.0,0.9882,0.9896,1.0,1.0,0.3656,0.6276
9,9,42,300,0.9733,1.0,1.0,1.0,0.9986,1.0,1.0,0.5351
9,10,41,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5172
9,11,40,300,0.9167,1.0,1.0,0.9995,1.0,1.0,1.0,0.5003
9,12,39,300,0.1667,1.0,1.0,0.9723,1.0,1.0,1.0,0.4736
9,13,38,300,0.14,1.0,1.0,0.9717,1.0,1.0,0.9983,0.46
9,14,37,300,0.0,1.0,1.0,0.9726,1.0,1.0,0.9512,0.4611
9,15,36,300,0.0,1.0,1.0,0.9752,1.0,1.0,0.8306,0.4871
9,16,35,300,0.0,1.0,1.0,0.9763,1.0,1.0,0.7231,0.5122
9,17,34,300,0.0,1.0,1.0,0.9824,1.0,1.0,0.6394,0.5342
9,18,33,300,0.0,1.0,0.9998,0.9828,1.0,1.0,0.5704,0.5517
9,19,32,300,0.0,1.0,0.9996,0.9861,1.0,1.0,0.492,0.5749
9,20,31,300,0.0,1.0,0.9993,0.9816,1.0,1.0,0.4366,0.5898
9,21,30,300,0.0,1.0,0.9993,0.9885,1.0,1.0,0.3731,0.6116
9,22,29,300,0.0,1.0,0.9984,0.9885,1.0,1.0,0.3385,0.6222
9,23,28,300,0.0,1.0,0.9973,0.9935,1.0,1.0,0.2956,0.6375
9,24,27,300,0.0,1.0,0.9958,0.9923,1.0,1.0,0.2879,0.6392
9,25,26,300,0.0,1.0,0.9958,0.9934,1.0,1.0,0.2765,0.6433
10,10,40,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
10,11,39,300,0.94,1.0,1.0,0.9996,1.0,1.0,1.0,0.4837
10,12,38,300,0.25,1.0,1.0,0.9757,1.0,1.0,1.0,0.4594
10,13,37,300,0.1833,1.0,1.0,0.9796,1.0,1.0,0.9975,0.4481
10,14,36,300,0.0,1.0,1.0,0.9783,1.0,1.0,0.9487,0.449
10,15,35,300,0.0,1.0,1.0,0.9784,1.0,1.0,0.8345,0.4717
10,16,34,300,0.0,1.0,1.0,0.9812,1.0,1.0,0.7146,0.5004
10,17,33,300,0.0,1.0,1.0,0.9839,1.0,1.0,0.6383,0.5186
10,18,32,300,0.0,1.0,0.9999,0.9855,1.0,1.0,0.571,0.5355
10,19,31,300,0.0,1.0,0.9997,0.9851,1.0,1.0,0.5006,0.5545
10,20,30,300,0.0,1.0,0.9994,0.9864,1.0,1.0,0.4297,0.5756
10,21,29,300,0.0,1.0,0.9991,0.9893,1.0,1.0,0.3732,0.5935
10,22,28,300,0.0,1.0,0.9983,0.9907,1.0,1.0,0.3405,0.6035
10,23,27,300,0.0,1.0,0.9966,0.9925,1.0,1.0,0.3088,0.6137
10,24,26,300,0.0,1.0,0.9958,0.9932,1.0,1.0,0.3002,0.6163
10,25,25,300,0.0,1.0,0.9956,0.9967,1.0,1.0,0.2937,0.619
11,11,38,300,0.5167,1.0,1.0,0.9938,1.0,1.0,1.0,0.4659
11,12,37,300,0.0233,1.0,1.0,0.9281,1.0,1.0,1.0,0.4273
11,13,36,300,0.01,1.0,1.0,0.9242,1.0,1.0,0.9991,0.4143
11,14,35,300,0.0,1.0,1.0,0.9296,1.0,1.0,0.9643,0.4148
11,15,34,300,0.0,1.0,1.0,0.93,1.0,1.0,0.8814,0.429
11,16,33,300,0.0,1.0,1.0,0.9321,1.0,1.0,0.7858,0.4501
11,17,32,300,0.0,1.0,0.9999,0.9385,1.0,1.0,0.7112,0.4687
11,18,31,300,0.0,1.0,0.9994,0.9371,1.0,1.0,0.668,0.4772
11,19,30,300,0.0,1.0,0.9984,0.9509,1.0,1.0,0.5959,0.4999
11,20,29,300,0.0,1.0,0.9976,0.9558,1.0,1.0,0.5522,0.5124
11,21,28,300,0.0,1.0,0.9961,0.9637,1.0,1.0,0.502,0.5285
11,22,27,300,0.0,1.0,0.9912,0.9644,1.0,1.0,0.4992,0.5278
11,23,26,300,0.0,1.0,0.988,0.9696,1.0,1.0,0.5259,0.5187
11,24,25,300,0.0,1.0,0.9836,0.975,1.0,1.0,0.567,0.5049
12,12,36,300,0.0,1.0,1.0,0.8313,1.0,1.0,1.0,0.381
12,13,35,300,0.0,1.0,1.0,0.8296,1.0,1.0,0.9998,0.3709
12,14,34,300,0.0,1.0,1.0,0.8338,1.0,1.0,0.9799,0.3691
12,15,33,300,0.0,1.0,1.0,0.84,1.0,1.0,0.9287,0.3777
12,16,32,300,0.0,1.0,1.0,0.8422,1.0,1.0,0.8689,0.3894
12,17,31,300,0.0,1.0,0.9997,0.8503,1.0,1.0,0.8268,0.3992
12,18,30,300,0.0,1.0,0.9989,0.863,1.0,1.0,0.8026,0.406
12,19,29,300,0.0,1.0,0.9969,0.8714,1.0,1.0,0.786,0.4101
12,20,28,300,0.0,1.0,0.9931,0.8916,1.0,1.0,0.7749,0.4154
12,21,27,300,0.0,1.0,0.9869,0.9026,1.0,1.0,0.789,0.4109
12,22,26,300,0.0,1.0,0.9779,0.9206,1.0,1.0,0.8133,0.4044
12,23,25,300,0.0,1.0,0.9674,0.9366,1.0,1.0,0.8226,0.4021
12,24,24,300,0.0,1.0,0.9536,0.9521,1.0,1.0,0.8271,0.4009
13,13,34,300,0.0,1.0,1.0,0.8358,1.0,1.0,1.0,0.3638
13,14,33,300,0.0,1.0,1.0,0.8427,1.0,0.9999,0.9825,0.3623
13,15,32,300,0.0,1.0,1.0,0.8398,1.0,0.9999,0.9339,0.3674
13,16,31,300,0.0,1.0,1.0,0.8528,1.0,1.0,0.8778,0.3807
13,17,30,300,0.0,1.0,0.9997,0.8645,1.0,1.0,0.8315,0.3922
13,18,29,300,0.0,1.0,0.9982,0.8771,1.0,1.0,0.814,0.3966
13,19,28,300,0.0,1.0,0.9973,0.8914,1.0,1.0,0.7943,0.4027
13,20,27,300,0.0,1.0,0.9924,0.9042,1.0,1.0,0.8138,0.3969
13,21,26,300,0.0,1.0,0.9859,0.9168,1.0,1.0,0.8305,0.392
13,22,25,300,0.0,1.0,0.979,0.9356,1.0,1.0,0.8234,0.3955
13,23,24,300,0.0,1.0,0.9657,0.953,1.0,1.0,0.8261,0.3952
14,14,32,300,0.0,1.0,1.0,0.8429,1.0,0.9852,0.9855,0.3573
14,15,31,300,0.0,1.0,1.0,0.852,0.9998,0.9883,0.9398,0.3641
14,16,30,300,0.0,1.0,1.0,0.8585,0.9993,0.9922,0.8887,0.3729
14,17,29,300,0.0,1.0,0.9998,0.8701,0.9991,0.9952,0.8421,0.3835
14,18,28,300,0.0,1.0,0.9991,0.8901,0.9981,0.9978,0.8155,0.3915
14,19,27,300,0.0,1.0,0.9967,0.9043,0.9985,0.9988,0.829,0.3875
14,20,26,300,0.0,1.0,0.9942,0.9186,0.9986,0.9989,0.8387,0.3851
14,21,25,300,0.0,1.0,0.9866,0.9401,0.9982,0.9985,0.8289,0.3895
14,22,24,300,0.0,1.0,0.9788,0.9543,0.9985,0.9987,0.8179,0.3931
14,23,23,300,0.0,1.0,0.9667,0.9674,0.9984,0.9986,0.8114,0.395
15,15,30,300,0.0,1.0,1.0,0.8618,0.9933,0.9458,0.9456,0.3696
15,16,29,300,0.0,1.0,1.0,0.8717,0.9838,0.9546,0.8952,0.3784
15,17,28,300,0.0,1.0,0.9998,0.8883,0.9751,0.9598,0.8496,0.3897
15,18,27,300,0.0,1.0,0.9986,0.9027,0.9711,0.9693,0.846,0.3887
15,19,26,300,0.0,1.0,0.9969,0.9189,0.9724,0.9754,0.8556,0.385
15,20,25,300,0.0,1.0,0.9935,0.9358,0.9719,0.9756,0.8422,0.3894
15,21,24,300,0.0,1.0,0.9877,0.9573,0.9713,0.9719,0.8169,0.3989
15,22,23,300,0.0,1.0,0.9773,0.9655,0.9737,0.9752,0.8253,0.3948
16,16,28,300,0.0,1.0,1.0,0.8875,0.9579,0.9032,0.9009,0.3911
16,17,27,300,0.0,1.0,0.9997,0.8995,0.9403,0.9205,0.869,0.3958
16,18,26,300,0.0,1.0,0.9987,0.9219,0.9351,0.9312,0.8693,0.3949
16,19,25,300,0.0,1.0,0.9966,0.939,0.9313,0.9327,0.8583,0.3985
16,20,24,300,0.0,1.0,0.9944,0.9539,0.9306,0.9326,0.8419,0.4034
16,21,23,300,0.0,1.0,0.9864,0.969,0.9297,0.932,0.8217,0.4095
16,22,22,300,0.0,1.0,0.9771,0.9788,0.9281,0.9271,0.8173,0.4118
17,17,26,300,0.0,0.9997,0.9999,0.9181,0.9134,0.8927,0.8899,0.4008
17,18,25,300,0.0,0.9997,0.9985,0.9383,0.9063,0.8939,0.876,0.4055
17,19,24,300,0.0,0.9998,0.9969,0.9544,0.8976,0.8907,0.8562,0.4128
17,20,23,300,0.0,0.9996,0.9941,0.9659,0.8952,0.8934,0.8418,0.4163
17,21,22,300,0.0,0.9997,0.9852,0.98,0.8892,0.8853,0.8233,0.4241
18,18,24,300,0.0,0.9984,0.9986,0.9544,0.8956,0.8757,0.8733,0.4118
18,19,23,300,0.0,0.9987,0.9967,0.9662,0.8851,0.8727,0.855,0.4183
18,20,22,300,0.0,0.9986,0.9926,0.9775,0.8805,0.8734,0.8367,0.4234
18,21,21,300,0.0,0.9983,0.9863,0.9848,0.8754,0.8837,0.8395,0.4214
19,19,22,300,0.0,0.9969,0.9965,0.9774,0.8722,0.8561,0.8592,0.4232
19,20,21,300,0.0,0.9969,0.9939,0.9867,0.8606,0.8616,0.8458,0.4275
20,20,20,300,0.0,0.9942,0.9944,0.9932,0.8536,0.8547,0.8507,0.4294
