s1,s2,s3,n_graphs,exact,reach_1,reach_2,reach_3,cut_12,cut_13,cut_23,pred_positive_rate
2,10,48,300,0.9733,1.0,1.0,0.9951,1.0,1.0,1.0,0.6658
2,11,47,300,0.8967,1.0,1.0,0.9699,1.0,1.0,1.0,0.6303
2,12,46,300,0.0,1.0,1.0,0.641,1.0,1.0,1.0,0.4225
2,13,45,300,0.0,1.0,1.0,0.649,1.0,1.0,1.0,0.4175
2,14,44,300,0.0,1.0,1.0,0.6583,1.0,1.0,1.0,0.4137
2,15,43,300,0.0,1.0,1.0,0.6683,1.0,1.0,1.0,0.4108
2,16,42,300,0.0,1.0,1.0,0.6787,1.0,1.0,0.9998,0.4086
2,17,41,300,0.0,1.0,1.0,0.6899,1.0,1.0,0.9996,0.4072
2,18,40,300,0.0,1.0,1.0,0.702,1.0,1.0,0.999,0.4068
2,19,39,300,0.0,1.0,0.9995,0.7144,1.0,1.0,0.9993,0.4066
2,20,38,300,0.0,1.0,0.9936,0.7274,1.0,1.0,0.9989,0.4066
2,21,37,300,0.0,1.0,0.9845,0.741,1.0,1.0,0.9987,0.4068
2,22,36,300,0.0,1.0,0.9724,0.7549,1.0,1.0,0.9976,0.4073
2,23,35,300,0.0,1.0,0.9587,0.7691,1.0,1.0,0.9959,0.408
2,24,34,300,0.0,1.0,0.9438,0.7837,1.0,1.0,0.9947,0.4086
2,25,33,300,0.0,1.0,0.9281,0.7987,1.0,1.0,0.9946,0.4086
2,26,32,300,0.0,1.0,0.9115,0.8138,1.0,1.0,0.9947,0.4085
2,27,31,300,0.0,1.0,0.8953,0.8297,1.0,1.0,0.9969,0.4076
2,28,30,300,0.0,1.0,0.8788,0.8459,1.0,1.0,0.9996,0.4064
2,29,29,300,0.0,1.0,0.8622,0.862,1.0,1.0,1.0,0.4062
3,3,54,300,0.7767,1.0,1.0,1.0,0.9496,1.0,1.0,0.8153
3,4,53,300,0.8833,1.0,1.0,1.0,0.9728,1.0,1.0,0.7874
3,5,52,300,0.99,1.0,1.0,1.0,0.9987,1.0,1.0,0.7606
3,6,51,300,0.9333,1.0,1.0,1.0,0.9939,1.0,1.0,0.7351
3,7,50,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7106
3,8,49,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6872
3,9,48,300,0.9967,1.0,1.0,1.0,1.0,1.0,1.0,0.665
3,10,47,300,0.99,1.0,1.0,0.9988,1.0,1.0,1.0,0.6432
3,11,46,300,0.8633,1.0,1.0,0.9614,1.0,1.0,1.0,0.6017
3,12,45,300,0.0,1.0,1.0,0.6548,1.0,1.0,1.0,0.4151
3,13,44,300,0.0,1.0,1.0,0.6619,1.0,1.0,1.0,0.4095
3,14,43,300,0.0,1.0,1.0,0.6707,1.0,1.0,1.0,0.4054
3,15,42,300,0.0,1.0,1.0,0.6802,1.0,1.0,1.0,0.402
3,16,41,300,0.0,1.0,1.0,0.6906,1.0,1.0,0.9996,0.3998
3,17,40,300,0.0,1.0,1.0,0.7027,1.0,1.0,0.999,0.3988
3,18,39,300,0.0,1.0,1.0,0.7148,1.0,1.0,0.9985,0.3982
3,19,38,300,0.0,1.0,0.9995,0.7279,1.0,1.0,0.9982,0.3983
3,20,37,300,0.0,1.0,0.9936,0.7411,1.0,1.0,0.9982,0.3982
3,21,36,300,0.0,1.0,0.9844,0.7551,1.0,1.0,0.9977,0.3984
3,22,35,300,0.0,1.0,0.9725,0.7689,1.0,1.0,0.9963,0.3989
3,23,34,300,0.0,1.0,0.9585,0.7836,1.0,1.0,0.9937,0.4
3,24,33,300,0.0,1.0,0.9437,0.7987,1.0,1.0,0.9916,0.401
3,25,32,300,0.0,1.0,0.9278,0.814,1.0,1.0,0.9931,0.4004
3,26,31,300,0.0,1.0,0.9116,0.8296,1.0,1.0,0.9951,0.3994
3,27,30,300,0.0,1.0,0.8951,0.8459,1.0,1.0,0.9992,0.3977
3,28,29,300,0.0,1.0,0.8787,0.8621,1.0,1.0,0.9999,0.3973
4,4,52,300,0.6733,1.0,1.0,1.0,0.9431,1.0,1.0,0.7605
4,5,51,300,0.9967,1.0,1.0,1.0,0.9997,1.0,1.0,0.7339
4,6,50,300,0.9367,1.0,1.0,1.0,0.995,1.0,1.0,0.709
4,7,49,300,0.98,1.0,1.0,1.0,0.9989,1.0,1.0,0.685
4,8,48,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6622
4,9,47,300,0.9867,1.0,1.0,0.9989,0.9996,1.0,1.0,0.6399
4,10,46,300,0.98,1.0,1.0,0.9969,0.9999,1.0,1.0,0.6182
4,11,45,300,0.8567,1.0,1.0,0.964,0.9999,1.0,1.0,0.5808
4,12,44,300,0.0,1.0,1.0,0.6623,1.0,1.0,1.0,0.4047
4,13,43,300,0.0,1.0,1.0,0.6703,1.0,1.0,1.0,0.3996
4,14,42,300,0.0,1.0,1.0,0.6797,1.0,1.0,1.0,0.3957
4,15,41,300,0.0,1.0,1.0,0.6902,1.0,1.0,1.0,0.3928
4,16,40,300,0.0,1.0,1.0,0.7021,1.0,1.0,0.9998,0.391
4,17,39,300,0.0,1.0,1.0,0.7144,1.0,1.0,0.9996,0.3898
4,18,38,300,0.0,1.0,1.0,0.7274,1.0,1.0,0.9993,0.3893
4,19,37,300,0.0,1.0,0.9995,0.7411,1.0,1.0,0.9992,0.3895
4,20,36,300,0.0,1.0,0.9939,0.7549,1.0,1.0,0.999,0.3895
4,21,35,300,0.0,1.0,0.9843,0.7689,1.0,1.0,0.9985,0.3896
4,22,34,300,0.0,1.0,0.9723,0.7837,1.0,1.0,0.997,0.3903
4,23,33,300,0.0,1.0,0.9588,0.7988,1.0,1.0,0.9953,0.3911
4,24,32,300,0.0,1.0,0.9436,0.8141,1.0,1.0,0.9951,0.3911
4,25,31,300,0.0,1.0,0.928,0.8296,1.0,1.0,0.9959,0.3907
4,26,30,300,0.0,1.0,0.9114,0.8459,1.0,1.0,0.9995,0.3892
4,27,29,300,0.0,1.0,0.895,0.862,1.0,1.0,1.0,0.389
4,28,28,300,0.0,1.0,0.8787,0.8787,1.0,1.0,1.0,0.3891
5,5,50,300,0.9767,1.0,1.0,1.0,0.9985,1.0,1.0,0.7084
5,6,49,300,0.8767,1.0,1.0,1.0,0.9882,1.0,1.0,0.6841
5,7,48,300,0.98,1.0,1.0,1.0,0.999,1.0,1.0,0.6606
5,8,47,300,0.9833,1.0,1.0,1.0,0.9992,1.0,1.0,0.6384
5,9,46,300,0.99,1.0,1.0,1.0,0.9999,1.0,1.0,0.6172
5,10,45,300,0.9867,1.0,1.0,0.9998,0.9999,1.0,1.0,0.5971
5,11,44,300,0.7467,1.0,1.0,0.9805,0.9999,1.0,1.0,0.5681
5,12,43,300,0.0,1.0,1.0,0.6945,0.9999,1.0,1.0,0.4073
5,13,42,300,0.0,1.0,1.0,0.7046,1.0,1.0,1.0,0.4026
5,14,41,300,0.0,1.0,1.0,0.712,1.0,1.0,1.0,0.3971
5,15,40,300,0.0,1.0,1.0,0.7176,0.9999,1.0,0.9996,0.3917
5,16,39,300,0.0,1.0,1.0,0.7261,1.0,1.0,0.9927,0.3903
5,17,38,300,0.0,1.0,1.0,0.7371,1.0,1.0,0.9856,0.3908
5,18,37,300,0.0,1.0,1.0,0.746,1.0,1.0,0.9834,0.3894
5,19,36,300,0.0,1.0,0.9996,0.7581,1.0,1.0,0.976,0.3916
5,20,35,300,0.0,1.0,0.9936,0.7706,1.0,1.0,0.9787,0.3901
5,21,34,300,0.0,1.0,0.9844,0.7843,1.0,1.0,0.9799,0.3895
5,22,33,300,0.0,1.0,0.9722,0.799,1.0,1.0,0.98,0.3894
5,23,32,300,0.0,1.0,0.9587,0.8147,1.0,1.0,0.9819,0.3889
5,24,31,300,0.0,1.0,0.9437,0.8299,1.0,1.0,0.9889,0.3859
5,25,30,300,0.0,1.0,0.9282,0.8462,1.0,1.0,0.9944,0.3838
5,26,29,300,0.0,1.0,0.9118,0.8624,1.0,1.0,0.998,0.3822
5,27,28,300,0.0,1.0,0.8952,0.8788,1.0,1.0,0.9984,0.382
6,6,48,300,0.68,1.0,1.0,1.0,0.9741,1.0,1.0,0.6605
6,7,47,300,0.7533,1.0,1.0,1.0,0.9758,1.0,1.0,0.6378
6,8,46,300,0.9267,1.0,1.0,1.0,0.9954,1.0,1.0,0.6157
6,9,45,300,0.9267,1.0,1.0,1.0,0.9941,1.0,1.0,0.5952
6,10,44,300,0.93,1.0,1.0,0.9999,0.9967,1.0,1.0,0.5756
6,11,43,300,0.6033,1.0,1.0,0.9817,0.9994,1.0,1.0,0.548
6,12,42,300,0.0,1.0,1.0,0.718,0.9992,1.0,1.0,0.4051
6,13,41,300,0.0,1.0,1.0,0.7236,0.9997,1.0,1.0,0.398
6,14,40,300,0.0,1.0,1.0,0.7288,1.0,1.0,1.0,0.3914
6,15,39,300,0.0,1.0,1.0,0.7361,1.0,1.0,0.9987,0.3868
6,16,38,300,0.0,1.0,1.0,0.7418,1.0,1.0,0.9855,0.3863
6,17,37,300,0.0,1.0,1.0,0.7511,1.0,1.0,0.9761,0.3868
6,18,36,300,0.0,1.0,1.0,0.7602,1.0,1.0,0.9719,0.3862
6,19,35,300,0.0,1.0,0.9994,0.7722,1.0,1.0,0.9658,0.3878
6,20,34,300,0.0,1.0,0.9939,0.7851,1.0,1.0,0.9691,0.3863
6,21,33,300,0.0,1.0,0.9842,0.7998,1.0,1.0,0.973,0.3848
6,22,32,300,0.0,1.0,0.9726,0.8155,1.0,1.0,0.9747,0.3845
6,23,31,300,0.0,1.0,0.9589,0.8306,1.0,1.0,0.9813,0.3818
6,24,30,300,0.0,1.0,0.9441,0.846,1.0,1.0,0.9891,0.3786
6,25,29,300,0.0,1.0,0.9285,0.8624,1.0,1.0,0.9942,0.3766
6,26,28,300,0.0,1.0,0.912,0.8785,1.0,1.0,0.9964,0.3756
6,27,27,300,0.0,1.0,0.8958,0.896,1.0,1.0,0.9911,0.378
7,7,46,300,0.8267,1.0,1.0,1.0,0.9915,1.0,1.0,0.6152
7,8,45,300,0.9067,1.0,1.0,1.0,0.9957,1.0,1.0,0.594
7,9,44,300,0.9333,1.0,1.0,0.9999,0.9981,1.0,1.0,0.5739
7,10,43,300,0.92,1.0,1.0,0.9994,0.9983,1.0,1.0,0.5548
7,11,42,300,0.53,1.0,1.0,0.9715,0.9974,1.0,1.0,0.5237
7,12,41,300,0.0,1.0,1.0,0.7115,0.9993,1.0,1.0,0.3892
7,13,40,300,0.0,1.0,1.0,0.719,0.9995,1.0,1.0,0.3833
7,14,39,300,0.0,1.0,1.0,0.7269,0.9998,1.0,1.0,0.3781
7,15,38,300,0.0,1.0,1.0,0.7348,1.0,1.0,0.9995,0.3738
7,16,37,300,0.0,1.0,1.0,0.7468,1.0,1.0,0.9918,0.374
7,17,36,300,0.0,1.0,1.0,0.7577,1.0,1.0,0.9873,0.3734
7,18,35,300,0.0,1.0,1.0,0.7704,0.9999,1.0,0.9865,0.3727
7,19,34,300,0.0,1.0,0.9995,0.7838,1.0,1.0,0.9852,0.3729
7,20,33,300,0.0,1.0,0.994,0.7999,1.0,1.0,0.9823,0.3744
7,21,32,300,0.0,1.0,0.9846,0.8145,1.0,1.0,0.9865,0.3727
7,22,31,300,0.0,1.0,0.9727,0.83,1.0,1.0,0.9911,0.371
7,23,30,300,0.0,1.0,0.9586,0.8461,1.0,1.0,0.9961,0.369
7,24,29,300,0.0,1.0,0.9436,0.8621,1.0,1.0,0.9986,0.368
7,25,28,300,0.0,1.0,0.9278,0.8787,1.0,1.0,0.9994,0.3677
7,26,27,300,0.0,1.0,0.912,0.8957,1.0,1.0,0.9982,0.3683
8,8,44,300,0.7933,1.0,1.0,1.0,0.991,1.0,1.0,0.5737
8,9,43,300,0.7667,1.0,1.0,1.0,0.9914,1.0,1.0,0.5542
8,10,42,300,0.8,1.0,1.0,0.9996,0.9924,1.0,1.0,0.5357
8,11,41,300,0.57,1.0,1.0,0.9787,0.9945,1.0,1.0,0.5089
8,12,40,300,0.0,1.0,1.0,0.7309,0.996,1.0,1.0,0.3858
8,13,39,300,0.0,1.0,1.0,0.737,0.9987,1.0,1.0,0.379
8,14,38,300,0.0,1.0,1.0,0.7442,0.9986,1.0,1.0,0.3735
8,15,37,300,0.0,1.0,1.0,0.7525,0.9995,1.0,0.9986,0.3694
8,16,36,300,0.0,1.0,1.0,0.7612,0.9994,1.0,0.9875,0.3693
8,17,35,300,0.0,1.0,1.0,0.7717,0.9998,1.0,0.9801,0.3695
8,18,34,300,0.0,1.0,1.0,0.7847,1.0,1.0,0.9762,0.3699
8,19,33,300,0.0,1.0,0.9994,0.7987,1.0,1.0,0.9795,0.3686
8,20,32,300,0.0,1.0,0.9937,0.8145,1.0,1.0,0.9809,0.3683
8,21,31,300,0.0,1.0,0.9843,0.8304,1.0,1.0,0.9843,0.3673
8,22,30,300,0.0,1.0,0.9724,0.8466,1.0,1.0,0.9942,0.3638
8,23,29,300,0.0,1.0,0.959,0.8626,1.0,1.0,0.9964,0.3629
8,24,28,300,0.0,1.0,0.9439,0.8792,1.0,1.0,0.9948,0.3635
8,25,27,300,0.0,1.0,0.9279,0.8951,1.0,1.0,0.9974,0.3624
8,26,26,300,0.0,1.0,0.9117,0.912,1.0,1.0,0.9976,0.3624
9,9,42,300,0.6167,1.0,1.0,1.0,0.9826,1.0,1.0,0.5358
9,10,41,300,0.6633,1.0,1.0,0.9999,0.9876,1.0,1.0,0.5178
9,11,40,300,0.58,1.0,1.0,0.9801,0.9897,1.0,1.0,0.4925
9,12,39,300,0.0,1.0,1.0,0.7489,0.9956,1.0,1.0,0.3819
9,13,38,300,0.0,1.0,1.0,0.7549,0.9974,1.0,1.0,0.375
9,14,37,300,0.0,1.0,1.0,0.7586,0.9973,1.0,0.9999,0.3681
9,15,36,300,0.0,1.0,1.0,0.7667,0.998,1.0,0.9983,0.364
9,16,35,300,0.0,1.0,1.0,0.7778,0.9995,1.0,0.9813,0.3663
9,17,34,300,0.0,1.0,1.0,0.7878,0.9998,1.0,0.9727,0.3665
9,18,33,300,0.0,1.0,1.0,0.8011,0.9999,1.0,0.9707,0.3663
9,19,32,300,0.0,1.0,0.9996,0.817,0.9999,1.0,0.9714,0.3664
9,20,31,300,0.0,1.0,0.9938,0.8312,1.0,1.0,0.9818,0.3625
9,21,30,300,0.0,1.0,0.9845,0.8483,1.0,1.0,0.9854,0.3617
9,22,29,300,0.0,1.0,0.9724,0.8631,1.0,1.0,0.9918,0.359
9,23,28,300,0.0,1.0,0.9593,0.8799,1.0,1.0,0.9888,0.3603
9,24,27,300,0.0,1.0,0.9439,0.8961,1.0,1.0,0.99,0.3597
9,25,26,300,0.0,1.0,0.9288,0.9121,1.0,1.0,0.9822,0.3626
10,10,40,300,0.7167,1.0,1.0,0.9998,0.9906,1.0,1.0,0.5005
10,11,39,300,0.6333,1.0,1.0,0.9797,0.9939,1.0,1.0,0.4759
10,12,38,300,0.0,1.0,1.0,0.7605,0.9968,1.0,1.0,0.3756
10,13,37,300,0.0,1.0,1.0,0.7638,0.9982,1.0,1.0,0.3677
10,14,36,300,0.0,1.0,1.0,0.7695,0.9989,1.0,0.9999,0.3617
10,15,35,300,0.0,1.0,1.0,0.779,0.9994,1.0,0.9979,0.3582
10,16,34,300,0.0,1.0,1.0,0.7907,0.9999,1.0,0.9831,0.3599
10,17,33,300,0.0,1.0,1.0,0.8017,0.9997,1.0,0.9777,0.3594
10,18,32,300,0.0,1.0,1.0,0.8177,0.9998,1.0,0.975,0.36
10,19,31,300,0.0,1.0,0.9994,0.8328,1.0,1.0,0.9759,0.3596
10,20,30,300,0.0,1.0,0.9939,0.8491,1.0,1.0,0.9839,0.3571
10,21,29,300,0.0,1.0,0.9847,0.8636,1.0,1.0,0.9871,0.3557
10,22,28,300,0.0,1.0,0.9728,0.8806,1.0,1.0,0.9876,0.3557
10,23,27,300,0.0,1.0,0.9589,0.8973,1.0,1.0,0.9842,0.3569
10,24,26,300,0.0,1.0,0.9441,0.9125,1.0,1.0,0.9884,0.3552
10,25,25,300,0.0,1.0,0.929,0.9294,1.0,1.0,0.9799,0.3584
11,11,38,300,0.0667,1.0,1.0,0.8844,0.995,1.0,1.0,0.4235
11,12,37,300,0.0,1.0,1.0,0.7441,0.9966,1.0,1.0,0.3595
11,13,36,300,0.0,1.0,1.0,0.7566,0.9975,1.0,1.0,0.3555
11,14,35,300,0.0,1.0,1.0,0.7697,0.9987,1.0,1.0,0.3523
11,15,34,300,0.0,1.0,1.0,0.7835,0.9994,1.0,0.9998,0.3499
11,16,33,300,0.0,1.0,1.0,0.7986,0.9998,1.0,0.9978,0.3488
11,17,32,300,0.0,1.0,1.0,0.8141,0.9998,1.0,0.997,0.348
11,18,31,300,0.0,1.0,1.0,0.8297,0.9998,1.0,0.9977,0.3473
11,19,30,300,0.0,1.0,0.9997,0.8456,1.0,1.0,0.9992,0.3468
11,20,29,300,0.0,1.0,0.9937,0.8623,1.0,1.0,0.9999,0.3466
11,21,28,300,0.0,1.0,0.9846,0.8785,1.0,1.0,1.0,0.3466
11,22,27,300,0.0,1.0,0.9723,0.8951,1.0,1.0,1.0,0.3465
11,23,26,300,0.0,1.0,0.9586,0.9116,1.0,1.0,1.0,0.3466
11,24,25,300,0.0,1.0,0.9437,0.9279,1.0,1.0,1.0,0.3466
12,12,36,300,0.0,1.0,1.0,0.7545,0.9934,1.0,1.0,0.3546
12,13,35,300,0.0,1.0,1.0,0.7688,0.9971,1.0,1.0,0.3511
12,14,34,300,0.0,1.0,1.0,0.7836,0.9987,1.0,1.0,0.3482
12,15,33,300,0.0,1.0,1.0,0.7983,0.9994,1.0,1.0,0.3459
12,16,32,300,0.0,1.0,1.0,0.8142,0.9997,1.0,1.0,0.3444
12,17,31,300,0.0,1.0,1.0,0.8297,0.9999,1.0,1.0,0.3432
12,18,30,300,0.0,1.0,1.0,0.846,0.9999,1.0,1.0,0.3428
12,19,29,300,0.0,1.0,0.9996,0.8622,1.0,1.0,1.0,0.3428
12,20,28,300,0.0,1.0,0.9939,0.8784,1.0,1.0,1.0,0.3427
12,21,27,300,0.0,1.0,0.9845,0.8953,1.0,1.0,1.0,0.3428
12,22,26,300,0.0,1.0,0.9728,0.9113,1.0,1.0,1.0,0.3427
12,23,25,300,0.0,1.0,0.9586,0.9278,1.0,1.0,1.0,0.3427
12,24,24,300,0.0,1.0,0.9438,0.9436,1.0,1.0,1.0,0.3427
13,13,34,300,0.0,1.0,1.0,0.7837,0.9987,1.0,1.0,0.3477
13,14,33,300,0.0,1.0,1.0,0.7987,0.9996,1.0,1.0,0.3449
13,15,32,300,0.0,1.0,1.0,0.8139,0.9998,1.0,1.0,0.3426
13,16,31,300,0.0,1.0,1.0,0.8297,0.9999,1.0,1.0,0.341
13,17,30,300,0.0,1.0,1.0,0.8456,0.9999,1.0,1.0,0.3399
13,18,29,300,0.0,1.0,1.0,0.8621,0.9999,1.0,1.0,0.3395
13,19,28,300,0.0,1.0,0.9996,0.8787,1.0,1.0,1.0,0.3395
13,20,27,300,0.0,1.0,0.9935,0.8953,1.0,1.0,1.0,0.3394
13,21,26,300,0.0,1.0,0.9841,0.9115,1.0,1.0,1.0,0.3394
13,22,25,300,0.0,1.0,0.9723,0.9279,1.0,1.0,1.0,0.3394
13,23,24,300,0.0,1.0,0.9585,0.9439,1.0,1.0,1.0,0.3394
14,14,32,300,0.0,1.0,1.0,0.8139,0.9998,1.0,1.0,0.3421
14,15,31,300,0.0,1.0,1.0,0.8298,0.9998,1.0,1.0,0.3399
14,16,30,300,0.0,1.0,1.0,0.8454,0.9999,1.0,1.0,0.3382
14,17,29,300,0.0,1.0,1.0,0.8622,1.0,1.0,1.0,0.3372
14,18,28,300,0.0,1.0,1.0,0.8786,1.0,1.0,1.0,0.3367
14,19,27,300,0.0,1.0,0.9996,0.895,1.0,1.0,1.0,0.3367
14,20,26,300,0.0,1.0,0.9939,0.9115,1.0,1.0,1.0,0.3367
14,21,25,300,0.0,1.0,0.9843,0.9277,1.0,1.0,1.0,0.3367
14,22,24,300,0.0,1.0,0.9721,0.9437,1.0,1.0,1.0,0.3367
14,23,23,300,0.0,1.0,0.9588,0.9585,1.0,1.0,1.0,0.3367
15,15,30,300,0.0,1.0,1.0,0.8458,1.0,1.0,1.0,0.3377
15,16,29,300,0.0,1.0,1.0,0.862,1.0,1.0,1.0,0.3361
15,17,28,300,0.0,1.0,1.0,0.8786,1.0,1.0,1.0,0.3351
15,18,27,300,0.0,1.0,0.9999,0.8952,1.0,1.0,1.0,0.3345
15,19,26,300,0.0,1.0,0.9995,0.9115,1.0,1.0,1.0,0.3345
15,20,25,300,0.0,1.0,0.9939,0.9279,1.0,1.0,1.0,0.3346
15,21,24,300,0.0,1.0,0.9847,0.9438,1.0,1.0,1.0,0.3346
15,22,23,300,0.0,1.0,0.9726,0.9588,1.0,1.0,1.0,0.3346
16,16,28,300,0.0,1.0,1.0,0.8787,1.0,1.0,1.0,0.3345
16,17,27,300,0.0,1.0,1.0,0.895,1.0,1.0,1.0,0.3334
16,18,26,300,0.0,1.0,0.9999,0.9116,1.0,1.0,1.0,0.3329
16,19,25,300,0.0,1.0,0.9993,0.9279,1.0,1.0,1.0,0.3329
16,20,24,300,0.0,1.0,0.9938,0.9436,1.0,1.0,1.0,0.3329
16,21,23,300,0.0,1.0,0.9841,0.9587,1.0,1.0,1.0,0.3329
16,22,22,300,0.0,1.0,0.9722,0.9724,1.0,1.0,1.0,0.3329
17,17,26,300,0.0,1.0,1.0,0.9117,1.0,1.0,1.0,0.3324
17,18,25,300,0.0,1.0,1.0,0.9279,1.0,1.0,1.0,0.3319
17,19,24,300,0.0,1.0,0.9996,0.9438,1.0,1.0,1.0,0.3319
17,20,23,300,0.0,1.0,0.9935,0.9589,1.0,1.0,1.0,0.3319
17,21,22,300,0.0,1.0,0.9843,0.9726,1.0,1.0,1.0,0.3319
18,18,24,300,0.0,1.0,1.0,0.9437,1.0,1.0,1.0,0.3314
18,19,23,300,0.0,1.0,0.9996,0.9588,1.0,1.0,1.0,0.3314
18,20,22,300,0.0,1.0,0.9937,0.9725,1.0,1.0,1.0,0.3314
18,21,21,300,0.0,0.9999,0.9845,0.9843,1.0,1.0,1.0,0.3313
19,19,22,300,0.0,0.9996,0.9994,0.9728,1.0,1.0,1.0,0.3314
19,20,21,300,0.0,0.9993,0.994,0.9843,1.0,1.0,1.0,0.3314
20,20,20,300,0.0,0.9936,0.9936,0.994,1.0,1.0,1.0,0.3313
