split_a,mode,metric,distance,value,n_pairs
10,random,cut,,0.817,
10,random,pred_positive_rate,,0.5183,
1,fixed,reach_long_by_dist,1,1.0,36
1,fixed,reach_long_by_dist,2,1.0,34
1,fixed,reach_long_by_dist,3,1.0,32
1,fixed,reach_long_by_dist,4,1.0,30
1,fixed,reach_long_by_dist,5,1.0,28
1,fixed,reach_long_by_dist,6,1.0,26
1,fixed,reach_long_by_dist,7,0.9583,24
1,fixed,reach_long_by_dist,8,1.0,22
1,fixed,reach_long_by_dist,9,0.95,20
1,fixed,reach_long_by_dist,10,0.9444,18
1,fixed,reach_long_by_dist,11,0.9375,16
1,fixed,reach_long_by_dist,12,0.9286,14
1,fixed,reach_long_by_dist,13,0.9167,12
1,fixed,reach_long_by_dist,14,1.0,10
1,fixed,reach_long_by_dist,15,0.75,8
1,fixed,reach_long_by_dist,16,0.6667,6
1,fixed,reach_long_by_dist,17,1.0,4
1,fixed,reach_long_by_dist,18,1.0,2
1,fixed,exact,,0.0,
1,fixed,reach_long,,0.9708,
1,fixed,reach_short,,nan,
1,fixed,cut,,1.0,
1,fixed,pred_positive_rate,,0.88,
4,fixed,reach_long_by_dist,1,1.0,30
4,fixed,reach_long_by_dist,2,1.0,28
4,fixed,reach_long_by_dist,3,1.0,26
4,fixed,reach_long_by_dist,4,1.0,24
4,fixed,reach_long_by_dist,5,0.9545,22
4,fixed,reach_long_by_dist,6,0.95,20
4,fixed,reach_long_by_dist,7,0.8333,18
4,fixed,reach_long_by_dist,8,0.75,16
4,fixed,reach_long_by_dist,9,0.6429,14
4,fixed,reach_long_by_dist,10,0.5,12
4,fixed,reach_long_by_dist,11,0.4,10
4,fixed,reach_long_by_dist,12,0.5,8
4,fixed,reach_long_by_dist,13,0.0,6
4,fixed,reach_long_by_dist,14,0.0,4
4,fixed,reach_long_by_dist,15,0.0,2
4,fixed,exact,,0.0,
4,fixed,reach_long,,0.825,
4,fixed,reach_short,,1.0,
4,fixed,cut,,0.9922,
4,fixed,pred_positive_rate,,0.5775,
7,fixed,reach_long_by_dist,1,1.0,24
7,fixed,reach_long_by_dist,2,1.0,22
7,fixed,reach_long_by_dist,3,1.0,20
7,fixed,reach_long_by_dist,4,1.0,18
7,fixed,reach_long_by_dist,5,1.0,16
7,fixed,reach_long_by_dist,6,0.9286,14
7,fixed,reach_long_by_dist,7,0.8333,12
7,fixed,reach_long_by_dist,8,0.8,10
7,fixed,reach_long_by_dist,9,0.875,8
7,fixed,reach_long_by_dist,10,0.5,6
7,fixed,reach_long_by_dist,11,0.5,4
7,fixed,reach_long_by_dist,12,0.5,2
7,fixed,exact,,0.0,
7,fixed,reach_long,,0.9231,
7,fixed,reach_short,,0.8095,
7,fixed,cut,,0.7802,
7,fixed,pred_positive_rate,,0.595,
8,fixed,reach_long_by_dist,1,1.0,22
8,fixed,reach_long_by_dist,2,1.0,20
8,fixed,reach_long_by_dist,3,1.0,18
8,fixed,reach_long_by_dist,4,1.0,16
8,fixed,reach_long_by_dist,5,1.0,14
8,fixed,reach_long_by_dist,6,0.8333,12
8,fixed,reach_long_by_dist,7,1.0,10
8,fixed,reach_long_by_dist,8,0.875,8
8,fixed,reach_long_by_dist,9,0.8333,6
8,fixed,reach_long_by_dist,10,0.5,4
8,fixed,reach_long_by_dist,11,1.0,2
8,fixed,exact,,0.0,
8,fixed,reach_long,,0.9545,
8,fixed,reach_short,,0.75,
8,fixed,cut,,0.7865,
8,fixed,pred_positive_rate,,0.5725,
10,fixed,reach_long_by_dist,1,1.0,18
10,fixed,reach_long_by_dist,2,1.0,16
10,fixed,reach_long_by_dist,3,1.0,14
10,fixed,reach_long_by_dist,4,1.0,12
10,fixed,reach_long_by_dist,5,1.0,10
10,fixed,reach_long_by_dist,6,0.625,8
10,fixed,reach_long_by_dist,7,0.3333,6
10,fixed,reach_long_by_dist,8,0.25,4
10,fixed,reach_long_by_dist,9,1.0,2
10,fixed,exact,,0.0,
10,fixed,reach_long,,0.8889,
10,fixed,reach_short,,0.8111,
10,fixed,cut,,0.895,
10,fixed,pred_positive_rate,,0.485,
